,,,Trigger SFT_GunStart Applied Dither
1660402342.408810,14:52:22.408810,5920,0.53000000
1660402354.728807,14:52:34.728807,5918,0.96500000
1660402366.404809,14:52:46.404809,5916,0.99900000
1660402377.587809,14:52:57.587809,5914,0.60300000
1660402388.707808,14:53:08.707808,5912,0.16400000
1660402400.673811,14:53:20.673811,5910,0.56200000
1660402412.537808,14:53:32.537808,5908,0.70100000
1660402423.986811,14:53:43.986811,5906,0.55200000
1660402435.924810,14:53:55.924810,5904,0.95700000
1660402447.511807,14:54:07.511807,5902,0.94500000
1660402458.627813,14:54:18.627813,5900,0.57600000
1660402470.356810,14:54:30.356810,5898,0.84900000
1660402481.812808,14:54:41.812808,5896,0.70000000
1660402492.950807,14:54:52.950807,5894,0.45900000
1660402505.100809,14:55:05.100809,5892,0.85500000
1660402516.294809,14:55:16.294809,5890,0.53500000
1660402527.897812,14:55:27.897812,5888,0.33900000
1660402539.257811,14:55:39.257811,5886,0.12400000
1660402550.967809,14:55:50.967809,5884,0.23800000
1660402562.517807,14:56:02.517807,5882,0.35400000
1660402574.674815,14:56:14.674815,5880,0.89200000
1660402585.975808,14:56:25.975808,5878,0.69900000
1660402597.425808,14:56:37.425808,5876,0.49400000
1660402609.777808,14:56:49.777808,5874,0.92000000
1660402621.330812,14:57:01.330812,5872,0.88000000
1660402633.065810,14:57:13.065810,5870,0.90300000
1660402644.180808,14:57:24.180808,5868,0.54900000
1660402655.176807,14:57:35.176807,5866,0.08000000
1660402667.119811,14:57:47.119811,5864,0.50000000
1660402679.063808,14:57:59.063808,5862,0.87400000
1660402690.126807,14:58:10.126807,5860,0.42500000
1660402701.769811,14:58:21.769811,5858,0.64700000
1660402713.578809,14:58:33.578809,5856,0.92400000
1660402725.048807,14:58:45.048807,5854,0.90600000
1660402736.638811,14:58:56.638811,5852,0.93500000
1660402747.588809,14:59:07.588809,5850,0.45600000
1660402758.960808,14:59:18.960808,5848,0.05900000
1660402771.241810,14:59:31.241810,5846,0.76300000
1660402782.796809,14:59:42.796809,5844,0.59700000
1660402794.380807,14:59:54.380807,5842,0.70800000
1660402806.077810,15:00:06.077810,5840,0.67800000
1660402817.852810,15:00:17.852810,5838,0.97700000
1660402829.241796,15:00:29.241796,5836,0.69900000
1660402840.843811,15:00:40.843811,5834,0.67900000
1660402852.761808,15:00:52.761808,5832,0.94800000
1660402864.360811,15:01:04.360811,5830,0.99000000
1660402875.960810,15:01:15.960810,5828,0.99900000
1660402887.491807,15:01:27.491807,5826,0.84900000
1660402898.504807,15:01:38.504807,5824,0.36300000
1660402910.449810,15:01:50.449810,5822,0.76700000
1660402922.234806,15:02:02.234806,5820,0.87100000
1660402933.337812,15:02:13.337812,5818,0.59300000
1660402945.275808,15:02:25.275808,5816,0.93200000
1660402956.381808,15:02:36.381808,5814,0.55000000
1660402968.563810,15:02:48.563810,5812,0.97900000
1660402979.875808,15:02:59.875808,5810,0.77700000
1660402991.472807,15:03:11.472807,5808,0.64900000
1660403003.353810,15:03:23.353810,5806,0.95100000
1660403014.866808,15:03:34.866808,5804,0.87900000
1660403026.406811,15:03:46.406811,5802,0.72900000
1660403038.064809,15:03:58.064809,5800,0.75300000
1660403049.683808,15:04:09.683808,5798,0.79300000
1660403060.940812,15:04:20.940812,5796,0.45900000
1660403072.438810,15:04:32.438810,5794,0.37900000
1660403084.553813,15:04:44.553813,5792,0.81100000
1660403095.887811,15:04:55.887811,5790,0.49200000
1660403107.573810,15:05:07.573810,5788,0.62700000
1660403119.382812,15:05:19.382812,5786,0.91400000
1660403130.576812,15:05:30.576812,5784,0.51300000
1660403141.601810,15:05:41.601810,5782,0.07000000
1660403153.473807,15:05:53.473807,5780,0.36800000
1660403165.475811,15:06:05.475811,5778,0.79900000
1660403176.737809,15:06:16.737809,5776,0.56400000
1660403188.371807,15:06:28.371807,5774,0.67000000
1660403200.337809,15:06:40.337809,5772,0.98600000
1660403211.742808,15:06:51.742808,5770,0.74300000
1660403223.706811,15:07:03.706811,5768,0.96300000
1660403235.150809,15:07:15.150809,5766,0.88300000
1660403246.311807,15:07:26.311807,5764,0.53600000
1660403258.124811,15:07:38.124811,5762,0.86100000
1660403269.369810,15:07:49.369810,5760,0.59600000
1660403281.083807,15:08:01.083807,5758,0.82400000
1660403292.778812,15:08:12.778812,5756,0.85300000
1660403304.208809,15:08:24.208809,5754,0.65600000
1660403315.654809,15:08:35.654809,5752,0.50600000
1660403326.917807,15:08:46.917807,5750,0.17300000
1660403338.716810,15:08:58.716810,5748,0.15700000
1660403350.899811,15:09:10.899811,5746,0.68400000
1660403362.867809,15:09:22.867809,5744,0.87500000
1660403373.937807,15:09:33.937807,5742,0.44100000
1660403385.895809,15:09:45.895809,5740,0.74200000
1660403397.665809,15:09:57.665809,5738,0.93500000
1660403408.800807,15:10:08.800807,5736,0.48600000
1660403420.378812,15:10:20.378812,5734,0.55800000
1660403432.392807,15:10:32.392807,5732,0.97900000
1660403443.652812,15:10:43.652812,5730,0.63500000
1660403455.423810,15:10:55.423810,5728,0.98900000
1660403466.680808,15:11:06.680808,5726,0.78700000
1660403478.023807,15:11:18.023807,5724,0.51400000
1660403489.661810,15:11:29.661810,5722,0.54200000
1660403500.983809,15:11:40.983809,5720,0.36000000
1660403512.348807,15:11:52.348807,5718,0.32200000
1660403524.044811,15:12:04.044811,5716,0.45200000
1660403535.670809,15:12:15.670809,5714,0.73400000
1660403547.181807,15:12:27.181807,5712,0.64300000
1660403558.853810,15:12:38.853810,5710,0.78100000
1660403570.298808,15:12:50.298808,5708,0.43200000
1660403582.410810,15:13:02.410810,5706,0.98800000
1660403593.636810,15:13:13.636810,5704,0.58300000
1660403604.995809,15:13:24.995809,5702,0.44700000
1660403617.146811,15:13:37.146811,5700,0.90700000
1660403628.031810,15:13:48.031810,5698,0.42000000
1660403639.909807,15:13:59.909807,5696,0.66600000
1660403651.601811,15:14:11.601811,5694,0.96900000
1660403663.155808,15:14:23.155808,5692,0.98100000
1660403674.626807,15:14:34.626807,5690,0.89800000
1660403685.949811,15:14:45.949811,5688,0.50700000
1660403697.743809,15:14:57.743809,5686,0.75200000
1660403709.112807,15:15:09.112807,5684,0.52100000
1660403721.158809,15:15:21.158809,5682,0.95300000
1660403732.623808,15:15:32.623808,5680,0.86800000
1660403743.588807,15:15:43.588807,5678,0.44700000
1660403755.348811,15:15:55.348811,5676,0.51700000
1660403766.539810,15:16:06.539810,5674,0.31600000
1660403778.551813,15:16:18.551813,5672,0.59900000
1660403790.286809,15:16:30.286809,5670,0.73600000
1660403801.810808,15:16:41.810808,5668,0.57700000
1660403813.785810,15:16:53.785810,5666,0.88500000
1660403825.645808,15:17:05.645808,5664,0.99000000
1660403836.959812,15:17:16.959812,5662,0.84800000
1660403848.264813,15:17:28.264813,5660,0.42300000
1660403859.736808,15:17:39.736808,5658,0.43600000
1660403871.883811,15:17:51.883811,5656,0.90900000
1660403883.060810,15:18:03.060810,5654,0.57500000
1660403894.827808,15:18:14.827808,5652,0.93000000
1660403905.912806,15:18:25.912806,5650,0.65800000
1660403917.702810,15:18:37.702810,5648,0.77700000
1660403929.203808,15:18:49.203808,5646,0.64500000
1660403941.074810,15:19:01.074810,5644,0.87200000
1660403952.422809,15:19:12.422809,5642,0.84500000
1660403963.619809,15:19:23.619809,5640,0.38200000
1660403975.528813,15:19:35.528813,5638,0.73400000
1660403986.938811,15:19:46.938811,5636,0.48800000
1660403999.072807,15:19:59.072807,5634,0.95800000
1660404010.601810,15:20:10.601810,5632,0.87700000
1660404022.085808,15:20:22.085808,5630,0.88000000
1660404033.383807,15:20:33.383807,5628,0.54900000
1660404045.118810,15:20:45.118810,5626,0.79800000
1660404056.733809,15:20:56.733809,5624,0.68700000
1660404067.986807,15:21:07.986807,5622,0.33400000
1660404079.968793,15:21:19.968793,5620,0.69000000
1660404091.032809,15:21:31.032809,5618,0.23400000
1660404103.099811,15:21:43.099811,5616,0.66400000
1660404114.694809,15:21:54.694809,5614,0.78600000
1660404126.296807,15:22:06.296807,5612,0.79600000
1660404137.794811,15:22:17.794811,5610,0.71300000
1660404149.091810,15:22:29.091810,5608,0.46100000
1660404160.965813,15:22:40.965813,5606,0.87400000
1660404172.537811,15:22:52.537811,5604,0.93300000
1660404183.946809,15:23:03.946809,5602,0.72400000
1660404195.961812,15:23:15.961812,5600,0.92800000
1660404207.269810,15:23:27.269810,5598,0.54800000
1660404218.851808,15:23:38.851808,5596,0.36200000
1660404230.874811,15:23:50.874811,5594,0.67900000
1660404241.859810,15:24:01.859810,5592,0.23300000
1660404253.944806,15:24:13.944806,5590,0.85300000
1660404265.546810,15:24:25.546810,5588,0.81800000
1660404277.207807,15:24:37.207807,5586,0.93600000
1660404288.497808,15:24:48.497808,5584,0.61300000
1660404299.853811,15:24:59.853811,5582,0.43400000
1660404311.786808,15:25:11.786808,5580,0.75700000
1660404323.492813,15:25:23.492813,5578,0.76900000
1660404335.513808,15:25:35.513808,5576,0.96700000
1660404346.656807,15:25:46.656807,5574,0.51500000
1660404358.816809,15:25:58.816809,5572,0.97600000
1660404370.020808,15:26:10.020808,5570,0.58300000
1660404381.910810,15:26:21.910810,5568,0.86500000
1660404393.495808,15:26:33.495808,5566,0.95700000
1660404405.027807,15:26:45.027807,5564,0.87900000
1660404416.535811,15:26:56.535811,5562,0.78400000
1660404427.868809,15:27:07.868809,5560,0.49000000
1660404439.806807,15:27:19.806807,5558,0.87100000
1660404450.977810,15:27:30.977810,5556,0.46000000
1660404462.675808,15:27:42.675808,5554,0.57900000
1660404473.928807,15:27:53.928807,5552,0.44300000
1660404485.899811,15:28:05.899811,5550,0.91400000
1660404497.786808,15:28:17.786808,5548,0.94800000
1660404509.217811,15:28:29.217811,5546,0.76700000
1660404520.942809,15:28:40.942809,5544,0.88500000
1660404532.085808,15:28:52.085808,5542,0.48200000
1660404543.944810,15:29:03.944810,5540,0.90900000
1660404555.411808,15:29:15.411808,5538,0.64900000
1660404566.550807,15:29:26.550807,5536,0.25100000
1660404578.429811,15:29:38.429811,5534,0.50600000
1660404590.323807,15:29:50.323807,5532,0.85600000
1660404601.761812,15:30:01.761812,5530,0.86100000
1660404613.017810,15:30:13.017810,5528,0.40700000
1660404624.231809,15:30:24.231809,5526,0.09500000
1660404635.712807,15:30:35.712807,5524,0.11300000
1660404647.794809,15:30:47.794809,5522,0.57700000
1660404659.728808,15:30:59.728808,5520,0.94800000
1660404671.015810,15:31:11.015810,5518,0.72700000
1660404682.377810,15:31:22.377810,5516,0.51100000
1660404694.262807,15:31:34.262807,5514,0.88000000
1660404705.631811,15:31:45.631811,5512,0.55300000
1660404717.480808,15:31:57.480808,5510,0.79800000
1660404729.167811,15:32:09.167811,5508,0.89800000
1660404740.221811,15:32:20.221811,5506,0.45100000
1660404751.867808,15:32:31.867808,5504,0.40800000
1660404763.882811,15:32:43.882811,5502,0.57900000
1660404775.306809,15:32:55.306809,5500,0.46600000
1660404786.874807,15:33:06.874807,5498,0.36800000
1660404798.812810,15:33:18.812810,5496,0.64900000
1660404810.128808,15:33:30.128808,5494,0.46900000
1660404821.997811,15:33:41.997811,5492,0.93100000
1660404833.482810,15:33:53.482810,5490,0.63500000
1660404845.487796,15:34:05.487796,5488,0.99800000
1660404856.923810,15:34:16.923810,5486,0.80700000
1660404868.672808,15:34:28.672808,5484,0.97800000
1660404879.777808,15:34:39.777808,5482,0.60300000
1660404891.435810,15:34:51.435810,5480,0.61200000
1660404903.072808,15:35:03.072808,5478,0.99900000
1660404914.446807,15:35:14.446807,5476,0.78800000
1660404926.034809,15:35:26.034809,5474,0.93000000
1660404937.307808,15:35:37.307808,5472,0.60600000
1660404949.060807,15:35:49.060807,5470,0.65300000
1660404960.136812,15:36:00.136812,5468,0.18800000
1660404972.463807,15:36:12.463807,5466,0.65600000
1660404983.988811,15:36:23.988811,5464,0.65100000
1660404995.733808,15:36:35.733808,5462,0.90200000
1660405007.046807,15:36:47.046807,5460,0.73100000
1660405018.141813,15:36:58.141813,5458,0.29700000
1660405029.832809,15:37:09.832809,5456,0.59400000
1660405041.455806,15:37:21.455806,5454,0.58300000
1660405053.396811,15:37:33.396811,5452,0.99200000
1660405064.810808,15:37:44.810808,5450,0.81400000
1660405076.486811,15:37:56.486811,5448,0.80500000
1660405088.047809,15:38:08.047809,5446,0.82200000
1660405099.614807,15:38:19.614807,5444,0.54500000
1660405110.978811,15:38:30.978811,5442,0.44900000
1660405122.432809,15:38:42.432809,5440,0.26200000
1660405134.725807,15:38:54.725807,5438,0.79600000
1660405145.902810,15:39:05.902810,5436,0.42300000
1660405157.826808,15:39:17.826808,5434,0.84900000
1660405169.393811,15:39:29.393811,5432,0.88700000
1660405180.491811,15:39:40.491811,5430,0.56000000
1660405192.297807,15:39:52.297807,5428,0.96800000
1660405203.356807,15:40:03.356807,5426,0.48500000
1660405215.068809,15:40:15.068809,5424,0.73700000
1660405226.991808,15:40:26.991808,5422,0.90300000
1660405238.025806,15:40:38.025806,5420,0.47700000
1660405250.050809,15:40:50.050809,5418,0.76600000
1660405261.929807,15:41:01.929807,5416,0.95400000
1660405273.120810,15:41:13.120810,5414,0.66300000
1660405285.172808,15:41:25.172808,5412,0.99200000
1660405296.628812,15:41:36.628812,5410,0.97400000
1660405307.887809,15:41:47.887809,5408,0.72600000
1660405318.986809,15:41:58.986809,5406,0.28100000
1660405331.228811,15:42:11.228811,5404,0.71100000
1660405342.750808,15:42:22.750808,5402,0.73800000
1660405353.816808,15:42:33.816808,5400,0.28500000
1660405365.790812,15:42:45.790812,5398,0.70400000
1660405377.698809,15:42:57.698809,5396,0.96000000
1660405388.889806,15:43:08.889806,5394,0.58200000
1660405400.434811,15:43:20.434811,5392,0.48100000
1660405411.705808,15:43:31.705808,5390,0.26700000
1660405423.356807,15:43:43.356807,5388,0.36100000
1660405435.092810,15:43:55.092810,5386,0.68300000
1660405446.640808,15:44:06.640808,5384,0.62400000
1660405457.847807,15:44:17.847807,5382,0.49200000
1660405469.794810,15:44:29.794810,5380,0.67400000
1660405481.735808,15:44:41.735808,5378,0.94600000
1660405492.916811,15:44:52.916811,5376,0.56000000
1660405504.472810,15:45:04.472810,5374,0.66900000
1660405516.265806,15:45:16.265806,5372,0.97500000
1660405527.774811,15:45:27.774811,5370,0.80300000
1660405539.394808,15:45:39.394808,5368,0.68500000
1660405550.903808,15:45:50.903808,5366,0.58600000
1660405562.478810,15:46:02.478810,5364,0.61000000
1660405574.238807,15:46:14.238807,5362,0.67100000
1660405585.706812,15:46:25.706812,5360,0.40900000
1660405597.131810,15:46:37.131810,5358,0.10500000
1660405609.435812,15:46:49.435812,5356,0.79000000
1660405620.769811,15:47:00.769811,5354,0.31000000
1660405632.489808,15:47:12.489808,5352,0.24500000
1660405644.408810,15:47:24.408810,5350,0.57800000
1660405655.635810,15:47:35.635810,5348,0.21400000
1660405667.449807,15:47:47.449807,5346,0.64900000
1660405679.161810,15:47:59.161810,5344,0.86800000
1660405690.381808,15:48:10.381808,5342,0.64700000
1660405702.184811,15:48:22.184811,5340,0.77600000
1660405713.848810,15:48:33.848810,5338,0.90600000
1660405724.955808,15:48:44.955808,5336,0.48600000
1660405736.659812,15:48:56.659812,5334,0.69400000
1660405748.493809,15:49:08.493809,5332,0.99500000
1660405759.772808,15:49:19.772808,5330,0.84500000
1660405771.231810,15:49:31.231810,5328,0.76300000
1660405782.484809,15:49:42.484809,5326,0.39100000
1660405793.477809,15:49:53.477809,5324,0.00800000
1660405805.591807,15:50:05.591807,5322,0.35400000
1660405817.419808,15:50:17.419808,5320,0.87700000
1660405829.114807,15:50:29.114807,5318,0.93700000
1660405840.317812,15:50:40.317812,5316,0.50600000
1660405852.207808,15:50:52.207808,5314,0.96700000
1660405863.962812,15:51:03.962812,5312,0.97700000
1660405875.077810,15:51:15.077810,5310,0.53900000
1660405887.258807,15:51:27.258807,5308,0.90700000
1660405898.547811,15:51:38.547811,5306,0.69900000
1660405910.478808,15:51:50.478808,5304,0.86800000
1660405921.900813,15:52:01.900813,5302,0.97800000
1660405933.273810,15:52:13.273810,5300,0.74700000
1660405944.567809,15:52:24.567809,5298,0.65500000
1660405956.081807,15:52:36.081807,5296,0.52500000
1660405967.757811,15:52:47.757811,5294,0.77400000
1660405979.401808,15:52:59.401808,5292,0.98400000
1660405990.715807,15:53:10.715807,5290,0.60700000
1660406002.238810,15:53:22.238810,5288,0.54400000
1660406014.215807,15:53:34.215807,5286,0.98400000
1660406025.645812,15:53:45.645812,5284,0.59300000
1660406037.097809,15:53:57.097809,5282,0.43900000
1660406049.083807,15:54:09.083807,5280,0.85100000
1660406060.762810,15:54:20.762810,5278,0.94900000
1660406072.411807,15:54:32.411807,5276,0.98900000
1660406083.837813,15:54:43.837813,5274,0.69100000
1660406095.386809,15:54:55.386809,5272,0.44300000
1660406107.038807,15:55:07.038807,5270,0.71900000
1660406118.175812,15:55:18.175812,5268,0.28100000
1660406129.952809,15:55:29.952809,5266,0.21500000
1660406141.700806,15:55:41.700806,5264,0.35000000
1660406153.496809,15:55:53.496809,5262,0.69500000
1660406165.058808,15:56:05.058808,5260,0.53500000
1660406176.768812,15:56:16.768812,5258,0.65100000
1660406188.774809,15:56:28.774809,5256,0.96300000
1660406199.950807,15:56:39.950807,5254,0.49100000
1660406211.880809,15:56:51.880809,5252,0.74500000
1660406223.317807,15:57:03.317807,5250,0.76200000
1660406235.139810,15:57:15.139810,5248,0.92500000
1660406246.381809,15:57:26.381809,5246,0.66800000
1660406258.394812,15:57:38.394812,5244,0.96800000
1660406269.575810,15:57:49.575810,5242,0.49100000
1660406281.065808,15:58:01.065808,5240,0.25900000
1660406292.957812,15:58:12.957812,5238,0.56200000
1660406304.529810,15:58:24.529810,5236,0.65200000
1660406316.400811,15:58:36.400811,5234,0.88600000
1660406327.357811,15:58:47.357811,5232,0.53800000
1660406339.138809,15:58:59.138809,5230,0.95400000
1660406350.611808,15:59:10.611808,5228,0.86900000
1660406361.834812,15:59:21.834812,5226,0.75700000
1660406373.230810,15:59:33.230810,5224,0.56800000
1660406384.489808,15:59:44.489808,5222,0.24500000
1660406396.625810,15:59:56.625810,5220,0.94500000
1660406408.018808,16:00:08.018808,5218,0.87000000
1660406419.087808,16:00:19.087808,5216,0.41900000
1660406430.810811,16:00:30.810811,5214,0.59500000
1660406442.704808,16:00:42.704808,5212,0.85500000
1660406453.780807,16:00:53.780807,5210,0.41700000
1660406465.572811,16:01:05.572811,5208,0.74700000
1660406477.234807,16:01:17.234807,5206,0.84400000
1660406488.740812,16:01:28.740812,5204,0.64800000
1660406500.324815,16:01:40.324815,5202,0.81800000
1660406512.281812,16:01:52.281812,5200,0.91600000
1660406523.416813,16:02:03.416813,5198,0.64900000
1660406535.270808,16:02:15.270808,5196,0.85900000
1660406546.592807,16:02:26.592807,5194,0.52700000
1660406558.435810,16:02:38.435810,5192,0.65800000
1660406570.157807,16:02:50.157807,5190,0.54500000
1660406582.304809,16:03:02.304809,5188,0.98700000
1660406593.846807,16:03:13.846807,5186,0.97400000
1660406605.069812,16:03:25.069812,5184,0.58000000
1660406616.799809,16:03:36.799809,5182,0.97700000
1660406628.040808,16:03:48.040808,5180,0.53200000
1660406639.709812,16:03:59.709812,5178,0.81700000
1660406651.342809,16:04:11.342809,5176,0.54300000
1660406663.293812,16:04:23.293812,5174,0.95100000
1660406674.824810,16:04:34.824810,5172,0.93000000
1660406685.927809,16:04:45.927809,5170,0.47600000
1660406697.168807,16:04:57.168807,5168,0.09000000
1660406708.739811,16:05:08.739811,5166,0.03600000
1660406720.407809,16:05:20.407809,5164,0.24600000
1660406732.344811,16:05:32.344811,5162,0.35900000
1660406744.289808,16:05:44.289808,5160,0.77500000
1660406755.796807,16:05:55.796807,5158,0.52200000
1660406767.274810,16:06:07.274810,5156,0.25700000
1660406778.965807,16:06:18.965807,5154,0.62300000
1660406790.510811,16:06:30.510811,5152,0.64900000
1660406802.035809,16:06:42.035809,5150,0.68100000
1660406813.270808,16:06:53.270808,5148,0.23900000
1660406824.943806,16:07:04.943806,5146,0.44800000
1660406836.628810,16:07:16.628810,5144,0.41200000
1660406848.605812,16:07:28.605812,5142,0.91200000
1660406860.299809,16:07:40.299809,5140,0.72600000
1660406871.420808,16:07:51.420808,5138,0.32600000
1660406883.853810,16:08:03.853810,5136,0.99500000
1660406895.255808,16:08:15.255808,5134,0.85500000
1660406906.979806,16:08:26.979806,5132,0.96500000
1660406918.195811,16:08:38.195811,5130,0.70500000
1660406929.628809,16:08:49.628809,5128,0.57700000
1660406940.624808,16:09:00.624808,5126,0.09000000
1660406952.757811,16:09:12.757811,5124,0.64600000
1660406963.909810,16:09:23.909810,5122,0.25200000
1660406975.625808,16:09:35.625808,5120,0.51300000
1660406987.085812,16:09:47.085812,5118,0.33900000
1660406998.323810,16:09:58.323810,5116,0.02400000
1660407009.966808,16:10:09.966808,5114,0.15000000
1660407021.904810,16:10:21.904810,5112,0.58400000
1660407033.294809,16:10:33.294809,5110,0.50300000
1660407044.749806,16:10:44.749806,5108,0.42800000
1660407056.276810,16:10:56.276810,5106,0.63500000
1660407068.250808,16:11:08.250808,5104,0.73800000
1660407079.874812,16:11:19.874812,5102,0.82200000
1660407091.296809,16:11:31.296809,5100,0.53200000
1660407103.299812,16:11:43.299812,5098,0.86200000
1660407114.509811,16:11:54.509811,5096,0.43700000
1660407126.580807,16:12:06.580807,5094,0.85500000
1660407138.100811,16:12:18.100811,5092,0.93400000
1660407149.728809,16:12:29.728809,5090,0.87000000
1660407161.577813,16:12:41.577813,5088,0.69100000
1660407172.892811,16:12:52.892811,5086,0.44800000
1660407184.689807,16:13:04.689807,5084,0.62900000
1660407196.240811,16:13:16.240811,5082,0.44700000
1660407208.131809,16:13:28.131809,5080,0.73000000
1660407219.430807,16:13:39.430807,5078,0.33700000
1660407230.968812,16:13:50.968812,5076,0.25500000
1660407242.979807,16:14:02.979807,5074,0.83100000
1660407254.528812,16:14:14.528812,5072,0.83400000
1660407265.996811,16:14:25.996811,5070,0.93600000
1660407277.392808,16:14:37.392808,5068,0.66900000
1660407289.374811,16:14:49.374811,5066,0.88500000
1660407300.413810,16:15:00.413810,5064,0.52400000
1660407312.031808,16:15:12.031808,5062,0.59700000
1660407323.051808,16:15:23.051808,5060,0.18100000
1660407334.815811,16:15:34.815811,5058,0.52300000
1660407346.777809,16:15:46.777809,5056,0.97200000
1660407357.923806,16:15:57.923806,5054,0.49800000
1660407370.191807,16:16:10.191807,5052,0.80700000
1660407381.634807,16:16:21.634807,5050,0.53500000
1660407393.017811,16:16:33.017811,5048,0.15800000
1660407404.565808,16:16:44.565808,5046,0.21500000
1660407416.533811,16:16:56.533811,5044,0.53900000
1660407428.418808,16:17:08.418808,5042,0.97000000
1660407439.512806,16:17:19.512806,5040,0.49300000
1660407451.489811,16:17:31.489811,5038,0.99400000
1660407462.806810,16:17:42.806810,5036,0.73800000
1660407474.444807,16:17:54.444807,5034,0.71500000
1660407485.934811,16:18:05.934811,5032,0.64600000
1660407497.604809,16:18:17.604809,5030,0.89300000
1660407509.265811,16:18:29.265811,5028,0.69600000
1660407520.281811,16:18:40.281811,5026,0.29300000
1660407532.408807,16:18:52.408807,5024,0.80900000
1660407543.799812,16:19:03.799812,5022,0.68100000
1660407555.627809,16:19:15.627809,5020,0.84000000
1660407566.797808,16:19:26.797808,5018,0.47300000
1660407578.735812,16:19:38.735812,5016,0.90000000
1660407590.418808,16:19:50.418808,5014,1.00000000
1660407601.950807,16:20:01.950807,5012,1.00000000
1660407613.318810,16:20:13.318810,5010,0.83900000
1660407624.678809,16:20:24.678809,5008,0.65700000
1660407636.351808,16:20:36.351808,5006,0.77800000
1660407647.924810,16:20:47.924810,5004,0.75900000
1660407659.432808,16:20:59.432808,5002,0.74500000
1660407671.034806,16:21:11.034806,5000,0.78100000
1660407682.175811,16:21:22.175811,4998,0.51900000
1660407694.017807,16:21:34.017807,4996,0.84000000
1660407705.212807,16:21:45.212807,4994,0.44200000
1660407716.620811,16:21:56.620811,4992,0.15800000
1660407728.799806,16:22:08.799806,4990,0.61900000
1660407740.766811,16:22:20.766811,4988,0.87900000
1660407752.303807,16:22:32.303807,4986,0.93800000
1660407763.392807,16:22:43.392807,4984,0.54600000
1660407774.438806,16:22:54.438806,4982,0.08800000
1660407786.595808,16:23:06.595808,4980,0.57400000
1660407798.710811,16:23:18.710811,4978,0.95200000
1660407809.695810,16:23:29.695810,4976,0.48100000
1660407821.519808,16:23:41.519808,4974,0.72000000
1660407833.315811,16:23:53.315811,4972,0.89400000
1660407844.686809,16:24:04.686809,4970,1.00000000
1660407855.731809,16:24:15.731809,4968,0.51300000
1660407867.329807,16:24:27.329807,4966,0.78100000
1660407879.134809,16:24:39.134809,4964,0.84300000
1660407890.133808,16:24:50.133808,4962,0.37400000
1660407901.633808,16:25:01.633808,4960,0.28600000
1660407913.650808,16:25:13.650808,4958,0.63200000
1660407925.092807,16:25:25.092807,4956,0.45800000
1660407936.815811,16:25:36.815811,4954,0.53600000
1660407948.132809,16:25:48.132809,4952,0.23400000
1660407960.422811,16:26:00.422811,4950,0.83700000
1660407972.366807,16:26:12.366807,4948,0.97000000
1660407983.979812,16:26:23.979812,4946,0.95000000
1660407995.235810,16:26:35.235810,4944,0.69400000
1660408006.679809,16:26:46.679809,4942,0.58100000
1660408018.665811,16:26:58.665811,4940,0.99800000
1660408029.844809,16:27:09.844809,4938,0.67400000
1660408041.727807,16:27:21.727807,4936,0.99800000
1660408053.237811,16:27:33.237811,4934,0.77700000
1660408065.173807,16:27:45.173807,4932,0.98900000
1660408076.259807,16:27:56.259807,4930,0.82900000
1660408087.762811,16:28:07.762811,4928,0.54500000
1660408099.516808,16:28:19.516808,4926,0.84700000
1660408111.225811,16:28:31.225811,4924,0.97900000
1660408122.293811,16:28:42.293811,4922,0.58300000
1660408133.614809,16:28:53.614809,4920,0.24300000
1660408145.712812,16:29:05.712812,4918,0.76100000
1660408156.922811,16:29:16.922811,4916,0.30400000
1660408168.610806,16:29:28.610806,4914,0.45400000
1660408179.918807,16:29:39.918807,4912,0.31600000
1660408191.900808,16:29:51.900808,4910,0.76000000
1660408203.529807,16:30:03.529807,4908,0.79300000
1660408215.030811,16:30:15.030811,4906,0.71100000
1660408226.705807,16:30:26.705807,4904,0.67300000
1660408238.685811,16:30:38.685811,4902,0.74500000
1660408250.619808,16:30:50.619808,4900,0.94700000
1660408261.651807,16:31:01.651807,4898,0.47300000
1660408273.671810,16:31:13.671810,4896,0.95300000
1660408284.840807,16:31:24.840807,4894,0.65500000
1660408296.670812,16:31:36.670812,4892,1.00000000
1660408307.726809,16:31:47.726809,4890,0.57300000
1660408319.090810,16:31:59.090810,4888,0.41300000
1660408330.613807,16:32:10.613807,4886,0.51400000
1660408342.237810,16:32:22.237810,4884,0.55100000
1660408354.113807,16:32:34.113807,4882,0.94400000
1660408365.159807,16:32:45.159807,4880,0.56200000
1660408376.316811,16:32:56.316811,4878,0.30300000
1660408388.497807,16:33:08.497807,4876,0.91600000
1660408400.318811,16:33:20.318811,4874,0.99800000
1660408411.696809,16:33:31.696809,4872,0.72600000
1660408423.747811,16:33:43.747811,4870,0.98700000
1660408435.348809,16:33:55.348809,4868,0.89700000
1660408446.824808,16:34:06.824808,4866,0.86100000
1660408457.968811,16:34:17.968811,4864,0.37600000
1660408469.877809,16:34:29.877809,4862,0.83600000
1660408481.675812,16:34:41.675812,4860,0.94000000
1660408493.062810,16:34:53.062810,4858,0.76900000
1660408504.972808,16:35:04.972808,4856,0.99900000
1660408516.160811,16:35:16.160811,4854,0.64000000
1660408528.015808,16:35:28.015808,4852,0.97100000
1660408539.617807,16:35:39.617807,4850,0.79100000
1660408551.066810,16:35:51.066810,4848,0.47800000
