,,,Trigger SOV_GunStart Applied Dither
1660402325.136801,14:52:05.136801,5923,0.71900000
1660402337.026801,14:52:17.026801,5921,0.82700000
1660402348.833801,14:52:28.833801,5919,0.91300000
1660402360.222801,14:52:40.222801,5917,0.74200000
1660402371.848801,14:52:51.848801,5915,0.65200000
1660402383.006801,14:53:03.006801,5913,0.21700000
1660402394.910801,14:53:14.910801,5911,0.60700000
1660402406.453801,14:53:26.453801,5909,0.40100000
1660402417.591801,14:53:37.591801,5907,0.02100000
1660402429.706801,14:53:49.706801,5905,0.53500000
1660402441.272801,14:54:01.272801,5903,0.37000000
1660402452.791801,14:54:12.791801,5901,0.61700000
1660402464.060801,14:54:24.060801,5899,0.20000000
1660402476.171801,14:54:36.171801,5897,0.80000000
1660402487.693801,14:54:47.693801,5895,0.94500000
1660402499.308801,14:54:59.308801,5893,0.97300000
1660402510.696801,14:55:10.696801,5891,0.77800000
1660402522.371801,14:55:22.371801,5889,0.72000000
1660402534.062801,14:55:34.062801,5887,0.65000000
1660402545.238801,14:55:45.238801,5885,0.27200000
1660402557.173801,14:55:57.173801,5883,0.80000000
1660402568.825801,14:56:08.825801,5881,0.97000000
1660402580.150801,14:56:20.150801,5879,0.67300000
1660402591.820801,14:56:31.820801,5877,0.75400000
1660402603.963801,14:56:43.963801,5875,0.99700000
1660402615.334801,14:56:55.334801,5873,0.72400000
1660402627.060801,14:57:07.060801,5871,0.75700000
1660402638.253801,14:57:18.253801,5869,0.28400000
1660402649.966801,14:57:29.966801,5867,0.60200000
1660402661.758801,14:57:41.758801,5865,0.92700000
1660402672.870801,14:57:52.870801,5863,0.52500000
1660402684.650801,14:58:04.650801,5861,0.77900000
1660402696.401801,14:58:16.401801,5859,0.97000000
1660402707.729801,14:58:27.729801,5857,0.80900000
1660402718.849801,14:58:38.849801,5855,0.50700000
1660402730.890801,14:58:50.890801,5853,0.93500000
1660402741.958801,14:59:01.958801,5851,0.52600000
1660402753.269801,14:59:13.269801,5849,0.27800000
1660402765.134801,14:59:25.134801,5847,0.39500000
1660402777.160801,14:59:37.160801,5845,0.79200000
1660402788.328801,14:59:48.328801,5843,0.44100000
1660402799.615801,14:59:59.615801,5841,0.09200000
1660402811.575801,15:00:11.575801,5839,0.54400000
1660402823.759801,15:00:23.759801,5837,0.96300000
1660402834.927801,15:00:34.927801,5835,0.66800000
1660402846.846801,15:00:46.846801,5833,0.86600000
1660402858.447801,15:00:58.447801,5831,0.92500000
1660402870.058801,15:01:10.058801,5829,0.88900000
1660402881.485801,15:01:21.485801,5827,0.72100000
1660402892.851801,15:01:32.851801,5825,0.55000000
1660402904.344801,15:01:44.344801,5823,0.47900000
1660402916.207801,15:01:56.207801,5821,0.71900000
1660402927.987801,15:02:07.987801,5819,0.98900000
1660402939.036801,15:02:19.036801,5817,0.57300000
1660402950.894801,15:02:30.894801,5815,0.95500000
1660402962.714801,15:02:42.714801,5813,0.99900000
1660402974.201801,15:02:54.201801,5811,0.91300000
1660402985.435801,15:03:05.435801,5809,0.48400000
1660402997.462801,15:03:17.462801,5807,0.83600000
1660403009.109801,15:03:29.109801,5805,0.93000000
1660403020.461801,15:03:40.461801,5803,0.75500000
1660403031.949801,15:03:51.949801,5801,0.36500000
1660403043.778801,15:04:03.778801,5799,0.89300000
1660403055.513801,15:04:15.513801,5797,0.88600000
1660403067.071801,15:04:27.071801,5795,0.89900000
1660403078.928801,15:04:38.928801,5793,1.00000000
1660403090.167801,15:04:50.167801,5791,0.63900000
1660403101.499801,15:05:01.499801,5789,0.38700000
1660403112.743801,15:05:12.743801,5787,0.14800000
1660403124.669801,15:05:24.669801,5785,0.37700000
1660403136.226801,15:05:36.226801,5783,0.58000000
1660403148.203801,15:05:48.203801,5781,0.89900000
1660403159.427801,15:05:59.427801,5779,0.49300000
1660403170.766801,15:06:10.766801,5777,0.30900000
1660403182.336801,15:06:22.336801,5775,0.43700000
1660403194.287801,15:06:34.287801,5773,0.89800000
1660403205.682801,15:06:45.682801,5771,0.54000000
1660403217.715801,15:06:57.715801,5769,0.80700000
1660403228.937801,15:07:08.937801,5767,0.77300000
1660403240.903801,15:07:20.903801,5765,0.88400000
1660403252.187801,15:07:32.187801,5763,0.75600000
1660403263.685801,15:07:43.685801,5761,0.71400000
1660403275.245801,15:07:55.245801,5759,0.77500000
1660403286.480801,15:08:06.480801,5757,0.37900000
1660403297.824801,15:08:17.824801,5755,0.12700000
1660403309.589801,15:08:29.589801,5753,0.20400000
1660403321.705801,15:08:41.705801,5751,0.62800000
1660403333.015801,15:08:53.015801,5749,0.37700000
1660403345.090801,15:09:05.090801,5747,0.74200000
1660403356.379801,15:09:16.379801,5745,0.30100000
1660403368.147801,15:09:28.147801,5743,0.40600000
1660403380.112801,15:09:40.112801,5741,0.73100000
1660403391.792801,15:09:51.792801,5739,0.95900000
1660403403.334801,15:10:03.334801,5737,0.78700000
1660403414.507801,15:10:14.507801,5735,0.34300000
1660403426.494801,15:10:26.494801,5733,0.84500000
1660403437.661801,15:10:37.661801,5731,0.50200000
1660403449.591801,15:10:49.591801,5729,0.90000000
1660403460.915801,15:11:00.915801,5727,0.84100000
1660403472.407801,15:11:12.407801,5725,0.75400000
1660403484.107801,15:11:24.107801,5723,0.97500000
1660403495.441801,15:11:35.441801,5721,0.63400000
1660403507.196801,15:11:47.196801,5719,0.99200000
1660403518.402801,15:11:58.402801,5717,0.56000000
1660403529.770801,15:12:09.770801,5715,0.64000000
1660403541.495801,15:12:21.495801,5713,0.78000000
1660403552.845801,15:12:32.845801,5711,0.48400000
1660403564.761801,15:12:44.761801,5709,0.90400000
1660403576.107801,15:12:56.107801,5707,0.44300000
1660403587.959801,15:13:07.959801,5705,0.72900000
1660403599.564801,15:13:19.564801,5703,0.88200000
1660403611.008801,15:13:31.008801,5701,0.61200000
1660403622.315801,15:13:42.315801,5699,0.43300000
1660403633.592801,15:13:53.592801,5697,0.24900000
1660403645.672801,15:14:05.672801,5695,0.79800000
1660403657.157801,15:14:17.157801,5693,0.82500000
1660403668.701801,15:14:28.701801,5691,0.79200000
1660403679.952801,15:14:39.952801,5689,0.56000000
1660403691.558801,15:14:51.558801,5687,0.30100000
1660403703.153801,15:15:03.153801,5685,0.47000000
1660403714.928801,15:15:14.928801,5683,0.53000000
1660403726.698801,15:15:26.698801,5681,0.77800000
1660403737.806801,15:15:37.806801,5679,0.43200000
1660403749.265801,15:15:49.265801,5677,0.28600000
1660403760.971801,15:16:00.971801,5675,0.58200000
1660403772.269801,15:16:12.269801,5673,0.15300000
1660403784.318801,15:16:24.318801,5671,0.59500000
1660403795.904801,15:16:35.904801,5669,0.53200000
1660403807.375801,15:16:47.375801,5667,0.40700000
1660403818.878801,15:16:58.878801,5665,0.07100000
1660403830.612801,15:17:10.612801,5663,0.20000000
1660403842.725801,15:17:22.725801,5661,0.77800000
1660403853.749801,15:17:33.749801,5659,0.30300000
1660403865.894801,15:17:45.894801,5657,0.69800000
1660403877.682801,15:17:57.682801,5655,0.99900000
1660403889.065801,15:18:09.065801,5653,1.00000000
1660403900.158801,15:18:20.158801,5651,0.62300000
1660403911.851801,15:18:31.851801,5649,0.77900000
1660403923.668801,15:18:43.668801,5647,0.97900000
1660403935.098801,15:18:55.098801,5645,0.82100000
1660403946.227801,15:19:06.227801,5643,0.39000000
1660403957.457801,15:19:17.457801,5641,0.07900000
1660403969.390801,15:19:29.390801,5639,0.39200000
1660403980.919801,15:19:40.919801,5637,0.36500000
1660403992.708801,15:19:52.708801,5635,0.34600000
1660404004.519801,15:20:04.519801,5633,0.72100000
1660404016.266801,15:20:16.266801,5631,0.84700000
1660404027.941801,15:20:27.941801,5629,0.90600000
1660404039.147801,15:20:39.147801,5627,0.65300000
1660404050.560801,15:20:50.560801,5625,0.38500000
1660404062.716801,15:21:02.716801,5623,0.83300000
1660404073.863801,15:21:13.863801,5621,0.42400000
1660404085.238801,15:21:25.238801,5619,0.27800000
1660404097.245801,15:21:37.245801,5617,0.74800000
1660404108.845801,15:21:48.845801,5615,0.78600000
1660404120.626801,15:22:00.626801,5613,0.99600000
1660404132.275801,15:22:12.275801,5611,0.89800000
1660404143.296801,15:22:23.296801,5609,0.45600000
1660404154.792801,15:22:34.792801,5607,0.48700000
1660404166.585801,15:22:46.585801,5605,0.75600000
1660404177.611801,15:22:57.611801,5603,0.27200000
1660404189.935801,15:23:09.935801,5601,0.73100000
1660404201.658801,15:23:21.658801,5599,0.83700000
1660404213.274801,15:23:33.274801,5597,0.74200000
1660404224.952801,15:23:44.952801,5595,0.61600000
1660404236.204801,15:23:56.204801,5593,0.37500000
1660404248.288801,15:24:08.288801,5591,0.91000000
1660404259.409801,15:24:19.409801,5589,0.53400000
1660404270.801801,15:24:30.801801,5587,0.29300000
1660404282.364801,15:24:42.364801,5585,0.15700000
1660404294.070801,15:24:54.070801,5583,0.49400000
1660404306.145801,15:25:06.145801,5581,0.88500000
1660404317.451801,15:25:17.451801,5579,0.57900000
1660404329.296801,15:25:29.296801,5577,0.68600000
1660404341.475801,15:25:41.475801,5575,0.88700000
1660404353.038801,15:25:53.038801,5573,0.93200000
1660404364.572801,15:26:04.572801,5571,0.98600000
1660404375.922801,15:26:15.922801,5569,0.59900000
1660404387.140801,15:26:27.140801,5567,0.29500000
1660404398.822801,15:26:38.822801,5565,0.57300000
1660404410.346801,15:26:50.346801,5563,0.38000000
1660404421.751801,15:27:01.751801,5561,0.20400000
1660404433.933801,15:27:13.933801,5559,0.63200000
1660404445.391801,15:27:25.391801,5557,0.69000000
1660404457.190801,15:27:37.190801,5555,0.92900000
1660404468.658801,15:27:48.658801,5553,0.89400000
1660404479.921801,15:27:59.921801,5551,0.61900000
1660404491.046801,15:28:11.046801,5549,0.14100000
1660404502.685801,15:28:22.685801,5547,0.07600000
1660404514.967801,15:28:34.967801,5545,0.62900000
1660404526.721801,15:28:46.721801,5543,0.93800000
1660404537.856801,15:28:57.856801,5541,0.65800000
1660404549.197801,15:29:09.197801,5539,0.24600000
1660404561.164801,15:29:21.164801,5537,0.64600000
1660404572.909801,15:29:32.909801,5535,0.76600000
1660404584.465801,15:29:44.465801,5533,0.93600000
1660404595.898801,15:29:55.898801,5531,0.82700000
1660404607.219801,15:30:07.219801,5529,0.46200000
1660404618.372801,15:30:18.372801,5527,0.05800000
1660404630.128801,15:30:30.128801,5525,0.20000000
1660404641.436801,15:30:41.436801,5523,0.11900000
1660404653.810801,15:30:53.810801,5521,0.73200000
1660404665.515801,15:31:05.515801,5519,0.98100000
1660404676.745801,15:31:16.745801,5517,0.71000000
1660404688.410801,15:31:28.410801,5515,0.73000000
1660404699.822801,15:31:39.822801,5513,0.66400000
1660404711.676801,15:31:51.676801,5511,0.81100000
1660404722.771801,15:32:02.771801,5509,0.34000000
1660404734.754801,15:32:14.754801,5507,0.75000000
1660404746.085801,15:32:26.085801,5505,0.56800000
1660404758.234801,15:32:38.234801,5503,0.88600000
1660404769.886801,15:32:49.886801,5501,0.90900000
1660404781.289801,15:33:01.289801,5499,0.59800000
1660404793.352801,15:33:13.352801,5497,0.97400000
1660404804.653801,15:33:24.653801,5495,0.74900000
1660404816.241801,15:33:36.241801,5493,0.96800000
1660404827.579801,15:33:47.579801,5491,0.58500000
1660404838.857801,15:33:58.857801,5489,0.13300000
1660404850.765801,15:34:10.765801,5487,0.55000000
1660404862.790801,15:34:22.790801,5485,0.88300000
1660404874.341801,15:34:34.341801,5483,0.89300000
1660404885.791801,15:34:45.791801,5481,0.68400000
1660404897.010801,15:34:57.010801,5479,0.60600000
1660404908.756801,15:35:08.756801,5477,0.86300000
1660404919.713801,15:35:19.713801,5475,0.44000000
1660404931.348801,15:35:31.348801,5473,0.45100000
1660404942.985801,15:35:42.985801,5471,0.33500000
1660404954.582801,15:35:54.582801,5469,0.44000000
1660404966.494801,15:36:06.494801,5467,0.72200000
1660404978.177801,15:36:18.177801,5465,0.56600000
1660404989.996801,15:36:29.996801,5463,0.92600000
1660405001.066801,15:36:41.066801,5461,0.55700000
1660405012.385801,15:36:52.385801,5459,0.31800000
1660405023.761801,15:37:03.761801,5457,0.23700000
1660405035.444801,15:37:15.444801,5455,0.42800000
1660405047.458801,15:37:27.458801,5453,0.88000000
1660405058.896801,15:37:38.896801,5451,0.66000000
1660405070.110801,15:37:50.110801,5449,0.40300000
1660405081.370801,15:38:01.370801,5447,0.06600000
1660405093.564801,15:38:13.564801,5445,0.40000000
1660405105.262801,15:38:25.262801,5443,0.56100000
1660405116.953801,15:38:36.953801,5441,0.58900000
1660405128.835801,15:38:48.835801,5439,0.56700000
1660405139.943801,15:38:59.943801,5437,0.26400000
1660405151.927801,15:39:11.927801,5435,0.63800000
1660405163.460801,15:39:23.460801,5433,0.74800000
1660405175.114801,15:39:35.114801,5431,0.98400000
1660405186.443801,15:39:46.443801,5429,0.86800000
1660405198.076801,15:39:58.076801,5427,0.86800000
1660405209.504801,15:40:09.504801,5425,0.86000000
1660405221.120801,15:40:21.120801,5423,0.73300000
1660405232.031801,15:40:32.031801,5421,0.25300000
1660405244.112801,15:40:44.112801,5419,0.77400000
1660405256.100801,15:40:56.100801,5417,0.99400000
1660405267.165802,15:41:07.165802,5415,0.57300000
1660405279.330801,15:41:19.330801,5413,0.99100000
1660405290.526801,15:41:30.526801,5411,0.70400000
1660405301.918801,15:41:41.918801,5409,0.57500000
1660405313.771801,15:41:53.771801,5407,0.80600000
1660405325.014801,15:42:05.014801,5405,0.40000000
1660405336.618801,15:42:16.618801,5403,0.35000000
1660405348.260801,15:42:28.260801,5401,0.47200000
1660405360.202801,15:42:40.202801,5399,0.90000000
1660405371.553801,15:42:51.553801,5397,0.51400000
1660405383.339801,15:43:03.339801,5395,0.81500000
1660405395.069801,15:43:15.069801,5393,0.88000000
1660405406.494801,15:43:26.494801,5391,0.90200000
1660405417.856801,15:43:37.856801,5389,0.66400000
1660405428.959801,15:43:48.959801,5387,0.18000000
1660405440.740801,15:44:00.740801,5385,0.56500000
1660405452.388801,15:44:12.388801,5383,0.75500000
1660405464.198801,15:44:24.198801,5381,0.97300000
1660405475.734801,15:44:35.734801,5379,0.79600000
1660405487.303801,15:44:47.303801,5377,0.74300000
1660405498.461801,15:44:58.461801,5375,0.41700000
1660405510.470801,15:45:10.470801,5373,0.97900000
1660405521.867801,15:45:21.867801,5371,0.88200000
1660405533.527801,15:45:33.527801,5369,0.69200000
1660405544.880801,15:45:44.880801,5367,0.37200000
1660405556.859801,15:45:56.859801,5365,0.68600000
1660405568.552801,15:46:08.552801,5363,0.78500000
1660405580.099801,15:46:20.099801,5361,0.70400000
1660405591.782801,15:46:31.782801,5359,0.58200000
1660405603.473801,15:46:43.473801,5357,0.69500000
1660405615.347801,15:46:55.347801,5355,0.86400000
1660405626.915801,15:47:06.915801,5353,0.54500000
1660405638.872801,15:47:18.872801,5351,0.96200000
1660405650.135801,15:47:30.135801,5349,0.52000000
1660405661.802801,15:47:41.802801,5347,0.78100000
1660405673.585801,15:47:53.585801,5345,0.98100000
1660405684.510801,15:48:04.510801,5343,0.50600000
1660405695.845801,15:48:15.845801,5341,0.27800000
1660405707.635801,15:48:27.635801,5339,0.58200000
1660405719.346801,15:48:39.346801,5337,0.65000000
1660405730.655801,15:48:50.655801,5335,0.39900000
1660405742.672801,15:49:02.672801,5333,0.89900000
1660405753.483801,15:49:13.483801,5331,0.47500000
1660405764.829801,15:49:24.829801,5329,0.08800000
1660405777.147801,15:49:37.147801,5327,0.73700000
1660405788.203801,15:49:48.203801,5325,0.44200000
1660405799.732801,15:49:59.732801,5323,0.44800000
1660405811.528801,15:50:11.528801,5321,0.63600000
1660405822.883801,15:50:22.883801,5319,0.51300000
1660405834.403801,15:50:34.403801,5317,0.40500000
1660405846.035801,15:50:46.035801,5315,0.54000000
1660405857.963801,15:50:57.963801,5313,0.83500000
1660405869.426801,15:51:09.426801,5311,0.76900000
1660405880.837801,15:51:20.837801,5309,0.28500000
1660405892.770801,15:51:32.770801,5307,0.64700000
1660405904.318801,15:51:44.318801,5305,0.67100000
1660405916.213801,15:51:56.213801,5303,0.94900000
1660405927.617801,15:52:07.617801,5301,0.86700000
1660405938.815801,15:52:18.815801,5299,0.57800000
1660405950.713801,15:52:30.713801,5297,0.90300000
1660405961.714801,15:52:41.714801,5295,0.53300000
1660405973.609801,15:52:53.609801,5293,0.95300000
1660405985.030801,15:53:05.030801,5291,0.74600000
1660405996.159801,15:53:16.159801,5289,0.37900000
1660406008.144801,15:53:28.144801,5287,0.77800000
1660406020.145801,15:53:40.145801,5285,0.91000000
1660406031.667801,15:53:51.667801,5283,0.80000000
1660406042.878801,15:54:02.878801,5281,0.38500000
1660406054.783801,15:54:14.783801,5279,0.79500000
1660406066.383801,15:54:26.383801,5277,0.79900000
1660406078.280801,15:54:38.280801,5275,0.94700000
1660406089.882801,15:54:49.882801,5273,0.86300000
1660406101.491801,15:55:01.491801,5271,0.89900000
1660406112.999801,15:55:12.999801,5269,0.71700000
1660406124.732801,15:55:24.732801,5267,0.97800000
1660406136.305801,15:55:36.305801,5265,0.73000000
1660406147.692801,15:55:47.692801,5263,0.70900000
1660406159.562801,15:55:59.562801,5261,0.92400000
1660406170.933801,15:56:10.933801,5259,0.57100000
1660406183.009801,15:56:23.009801,5257,0.95300000
1660406194.156801,15:56:34.156801,5255,0.50600000
1660406206.247801,15:56:46.247801,5253,0.95500000
1660406217.690801,15:56:57.690801,5251,0.83200000
1660406229.083801,15:57:09.083801,5249,0.70000000
1660406240.888801,15:57:20.888801,5247,0.87100000
1660406252.410801,15:57:32.410801,5245,0.90600000
1660406264.060801,15:57:44.060801,5243,0.84400000
1660406275.252801,15:57:55.252801,5241,0.36600000
1660406287.237802,15:58:07.237802,5239,0.71900000
1660406298.768801,15:58:18.768801,5237,0.65200000
1660406310.065801,15:58:30.065801,5235,0.29900000
1660406321.981801,15:58:41.981801,5233,0.81900000
1660406333.267801,15:58:53.267801,5231,0.89100000
1660406344.578801,15:59:04.578801,5229,0.55500000
1660406355.603801,15:59:15.603801,5227,0.14700000
1660406367.214801,15:59:27.214801,5225,0.35600000
1660406379.067801,15:59:39.067801,5223,0.56900000
1660406390.181801,15:59:50.181801,5221,0.27200000
1660406402.098801,16:00:02.098801,5219,0.74400000
1660406413.827801,16:00:13.827801,5217,0.93700000
1660406425.026801,16:00:25.026801,5215,0.69800000
1660406437.113801,16:00:37.113801,5213,0.99900000
1660406448.498801,16:00:48.498801,5211,0.94700000
1660406459.557801,16:00:59.557801,5209,0.56100000
1660406471.366801,16:01:11.366801,5207,0.75500000
1660406482.894801,16:01:22.894801,5205,0.73100000
1660406494.438801,16:01:34.438801,5203,0.77300000
1660406506.098801,16:01:46.098801,5201,0.66500000
1660406517.479801,16:01:57.479801,5199,0.54800000
1660406529.519801,16:02:09.519801,5197,0.89500000
1660406540.523801,16:02:20.523801,5195,0.41100000
1660406552.834801,16:02:32.834801,5193,0.86900000
1660406564.245801,16:02:44.245801,5191,0.52600000
1660406576.189801,16:02:56.189801,5189,0.64300000
1660406588.035801,16:03:08.035801,5187,0.97600000
1660406599.256801,16:03:19.256801,5185,0.56700000
1660406610.293801,16:03:30.293801,5183,0.26900000
1660406622.182801,16:03:42.182801,5181,0.48000000
1660406633.879801,16:03:53.879801,5179,0.76200000
1660406645.482801,16:04:05.482801,5177,0.51300000
1660406657.514801,16:04:17.514801,5175,0.93300000
1660406668.913801,16:04:28.913801,5173,0.96000000
1660406680.132801,16:04:40.132801,5171,0.67000000
1660406692.123801,16:04:52.123801,5169,0.88400000
1660406703.946801,16:05:03.946801,5167,0.97700000
1660406715.100801,16:05:15.100801,5165,0.76900000
1660406726.374801,16:05:26.374801,5163,0.31900000
1660406738.191801,16:05:38.191801,5161,0.47700000
1660406750.084801,16:05:50.084801,5159,0.74600000
1660406761.826801,16:06:01.826801,5157,0.64600000
1660406773.258801,16:06:13.258801,5155,0.52500000
1660406784.718801,16:06:24.718801,5153,0.57300000
1660406796.424801,16:06:36.424801,5151,0.76900000
1660406807.784801,16:06:47.784801,5149,0.61300000
1660406819.633801,16:06:59.633801,5147,0.97600000
1660406830.820801,16:07:10.820801,5145,0.53600000
1660406842.300801,16:07:22.300801,5143,0.44700000
1660406853.785801,16:07:33.785801,5141,0.06500000
1660406865.974801,16:07:45.974801,5139,0.51800000
1660406877.854801,16:07:57.854801,5137,0.92100000
1660406889.149801,16:08:09.149801,5135,0.52900000
1660406901.014801,16:08:21.014801,5133,0.85200000
1660406912.565801,16:08:32.565801,5131,0.77500000
1660406923.762801,16:08:43.762801,5129,0.47700000
1660406935.122801,16:08:55.122801,5127,0.34200000
1660406946.827801,16:09:06.827801,5125,0.54200000
1660406958.675801,16:09:18.675801,5123,0.80800000
1660406969.972801,16:09:29.972801,5121,0.62900000
1660406981.648801,16:09:41.648801,5119,0.75800000
1660406993.255801,16:09:53.255801,5117,0.76100000
1660407004.392801,16:10:04.392801,5115,0.37900000
1660407016.100801,16:10:16.100801,5113,0.55500000
1660407027.142801,16:10:27.142801,5111,0.10800000
1660407039.074801,16:10:39.074801,5109,0.46300000
1660407050.118801,16:10:50.118801,5107,0.21600000
1660407062.406801,16:11:02.406801,5105,0.75700000
1660407073.960801,16:11:13.960801,5103,0.78800000
1660407085.332801,16:11:25.332801,5101,0.44400000
1660407097.595801,16:11:37.595801,5099,0.91600000
1660407108.663801,16:11:48.663801,5097,0.46100000
1660407120.632801,16:12:00.632801,5095,0.77700000
1660407132.084801,16:12:12.084801,5093,0.69300000
1660407143.292801,16:12:23.292801,5091,0.34000000
1660407155.534801,16:12:35.534801,5089,0.68000000
1660407167.215801,16:12:47.215801,5087,0.40200000
1660407178.673801,16:12:58.673801,5085,0.49600000
1660407190.665801,16:13:10.665801,5083,0.70900000
1660407202.246801,16:13:22.246801,5081,0.68200000
1660407214.015801,16:13:34.015801,5079,0.75500000
1660407225.568801,16:13:45.568801,5077,0.63700000
1660407237.209801,16:13:57.209801,5075,0.97200000
1660407248.558801,16:14:08.558801,5073,0.67600000
1660407259.857801,16:14:19.857801,5071,0.52200000
1660407270.995801,16:14:30.995801,5069,0.03700000
1660407282.961801,16:14:42.961801,5067,0.64100000
1660407294.546801,16:14:54.546801,5065,0.28100000
1660407306.046801,16:15:06.046801,5063,0.40900000
1660407318.147801,16:15:18.147801,5061,0.99400000
1660407329.144801,16:15:29.144801,5059,0.58800000
1660407340.832801,16:15:40.832801,5057,0.85600000
1660407352.409801,16:15:52.409801,5055,0.82500000
1660407364.312801,16:16:04.312801,5053,0.96800000
1660407375.702801,16:16:15.702801,5051,0.52700000
1660407387.404801,16:16:27.404801,5049,0.42600000
1660407398.867801,16:16:38.867801,5047,0.17400000
1660407410.892801,16:16:50.892801,5045,0.78900000
1660407422.310801,16:17:02.310801,5043,0.68700000
1660407434.005801,16:17:14.005801,5041,0.79700000
1660407445.160801,16:17:25.160801,5039,0.40600000
1660407457.156801,16:17:37.156801,5037,0.67600000
1660407468.694801,16:17:48.694801,5035,0.89700000
1660407479.902801,16:17:59.902801,5033,0.51700000
1660407491.776801,16:18:11.776801,5031,0.83800000
1660407503.222801,16:18:23.222801,5029,0.56500000
1660407514.808801,16:18:34.808801,5027,0.47500000
1660407526.231801,16:18:46.231801,5025,0.39900000
1660407537.989801,16:18:57.989801,5023,0.56000000
1660407549.908801,16:19:09.908801,5021,0.93200000
1660407561.437801,16:19:21.437801,5019,0.99100000
1660407572.646801,16:19:32.646801,5017,0.54000000
1660407584.489801,16:19:44.489801,5015,0.94500000
1660407596.082801,16:19:56.082801,5013,0.94800000
1660407607.213801,16:20:07.213801,5011,0.51600000
1660407618.585801,16:20:18.585801,5009,0.34900000
1660407630.370801,16:20:30.370801,5007,0.50100000
1660407642.339801,16:20:42.339801,5005,0.88300000
1660407653.530801,16:20:53.530801,5003,0.69200000
1660407664.734801,16:21:04.734801,5001,0.21200000
1660407676.559801,16:21:16.559801,4999,0.53400000
1660407687.917801,16:21:27.917801,4997,0.52400000
1660407699.496801,16:21:39.496801,4995,0.55600000
1660407711.311801,16:21:51.311801,4993,0.68500000
1660407722.907801,16:22:02.907801,4991,0.62400000
1660407734.884801,16:22:14.884801,4989,0.90000000
1660407746.264801,16:22:26.264801,4987,0.60600000
1660407757.225801,16:22:37.225801,4985,0.21400000
1660407769.394801,16:22:49.394801,4983,0.78400000
1660407780.789801,16:23:00.789801,4981,0.56400000
1660407792.691801,16:23:12.691801,4979,0.78600000
1660407804.254801,16:23:24.254801,4977,0.84500000
1660407815.520801,16:23:35.520801,4975,0.47700000
1660407827.450801,16:23:47.450801,4973,0.88900000
1660407838.718801,16:23:58.718801,4971,0.80200000
1660407850.478801,16:24:10.478801,4969,0.98200000
1660407861.394801,16:24:21.394801,4967,0.57000000
1660407872.913801,16:24:32.913801,4965,0.45100000
1660407884.957801,16:24:44.957801,4963,0.99100000
1660407896.033801,16:24:56.033801,4961,0.51700000
1660407907.708801,16:25:07.708801,4959,0.55600000
1660407919.120801,16:25:19.120801,4957,0.22600000
1660407930.778801,16:25:30.778801,4955,0.40000000
1660407942.284801,16:25:42.284801,4953,0.16700000
1660407954.228801,16:25:54.228801,4951,0.56700000
1660407966.331801,16:26:06.331801,4949,0.87600000
1660407977.747801,16:26:17.747801,4947,0.57900000
1660407989.281801,16:26:29.281801,4945,0.52200000
1660408000.632801,16:26:40.632801,4943,0.32500000
1660408012.230801,16:26:52.230801,4941,0.37900000
1660408023.422801,16:27:03.422801,4939,0.03000000
1660408035.477801,16:27:15.477801,4937,0.51100000
1660408047.319801,16:27:27.319801,4935,0.73800000
1660408059.286801,16:27:39.286801,4933,0.97200000
1660408070.801801,16:27:50.801801,4931,0.87600000
1660408081.826801,16:28:01.826801,4929,0.40100000
1660408093.595801,16:28:13.595801,4927,0.59700000
1660408105.072801,16:28:25.072801,4925,0.54900000
1660408116.686801,16:28:36.686801,4923,0.85700000
1660408128.390801,16:28:48.390801,4921,0.75200000
1660408139.905801,16:28:59.905801,4919,0.80800000
1660408151.759801,16:29:11.759801,4917,0.93200000
1660408162.810801,16:29:22.810801,4915,0.48100000
1660408174.586801,16:29:34.586801,4913,0.74300000
1660408186.380801,16:29:46.380801,4911,0.95600000
1660408197.634801,16:29:57.634801,4909,0.65000000
1660408208.832801,16:30:08.832801,4907,0.36000000
1660408221.112801,16:30:21.112801,4905,0.96600000
1660408232.781801,16:30:32.781801,4903,0.85700000
1660408244.504801,16:30:44.504801,4901,0.56900000
1660408256.488801,16:30:56.488801,4899,0.98900000
1660408267.802801,16:31:07.802801,4897,0.99000000
1660408279.103801,16:31:19.103801,4895,0.67500000
1660408290.882801,16:31:30.882801,4893,0.99400000
1660408302.256801,16:31:42.256801,4891,0.83500000
1660408313.398801,16:31:53.398801,4889,0.53000000
1660408325.068801,16:32:05.068801,4887,0.62700000
1660408336.355801,16:32:16.355801,4885,0.46400000
1660408348.273801,16:32:28.273801,4883,0.78800000
1660408359.399801,16:32:39.399801,4881,0.53700000
1660408370.510801,16:32:50.510801,4879,0.16500000
1660408382.170801,16:33:02.170801,4877,0.42200000
1660408394.362801,16:33:14.362801,4875,0.89700000
1660408406.056801,16:33:26.056801,4873,0.91100000
1660408417.333801,16:33:37.333801,4871,0.50000000
1660408429.400801,16:33:49.400801,4869,0.86000000
1660408441.056801,16:34:01.056801,4867,0.79800000
1660408452.169801,16:34:12.169801,4865,0.33300000
1660408463.846801,16:34:23.846801,4863,0.53600000
1660408475.860801,16:34:35.860801,4861,0.98300000
1660408487.107801,16:34:47.107801,4859,0.69000000
1660408498.747801,16:34:58.747801,4857,0.59100000
1660408510.561801,16:35:10.561801,4855,0.77200000
1660408522.135801,16:35:22.135801,4853,0.93800000
1660408533.810801,16:35:33.810801,4851,0.84400000
