,,,Trigger SFT_GunStart Applied Dither
1660329057.642806,18:30:57.642806,3764,0.85100000
1660329069.825807,18:31:09.825807,3762,0.58200000
1660329082.680808,18:31:22.680808,3760,0.93300000
1660329095.300809,18:31:35.300809,3758,0.99400000
1660329107.718810,18:31:47.718810,3756,0.78200000
1660329119.998806,18:31:59.998806,3754,0.69900000
1660329132.791807,18:32:12.791807,3752,0.92300000
1660329144.929809,18:32:24.929809,3750,0.44900000
1660329157.911807,18:32:37.911807,3748,0.79600000
1660329169.991808,18:32:49.991808,3746,0.57200000
1660329182.507812,18:33:02.507812,3744,0.37900000
1660329195.314811,18:33:15.314811,3742,0.61200000
1660329208.115813,18:33:28.115813,3740,0.78200000
1660329220.698806,18:33:40.698806,3738,0.89200000
1660329232.680808,18:33:52.680808,3736,0.42900000
1660329245.588809,18:34:05.588809,3734,0.96200000
1660329258.060810,18:34:18.060810,3732,0.95400000
1660329270.320812,18:34:30.320812,3730,0.78400000
1660329282.454808,18:34:42.454808,3728,0.45200000
1660329294.604809,18:34:54.604809,3726,0.13400000
1660329307.343809,18:35:07.343809,3724,0.55200000
1660329320.086810,18:35:20.086810,3722,0.97100000
1660329332.602813,18:35:32.602813,3720,0.97700000
1660329344.462809,18:35:44.462809,3718,0.51100000
1660329357.515808,18:35:57.515808,3716,0.93800000
1660329369.767809,18:36:09.767809,3714,0.76800000
1660329382.014807,18:36:22.014807,3712,0.41300000
1660329394.461807,18:36:34.461807,3710,0.46800000
1660329406.702808,18:36:46.702808,3708,0.25100000
1660329419.511810,18:36:59.511810,3706,0.57100000
1660329431.970811,18:37:11.970811,3704,0.49200000
1660329444.077812,18:37:24.077812,3702,0.12500000
1660329456.733807,18:37:36.733807,3700,0.26500000
1660329469.270808,18:37:49.270808,3698,0.39600000
1660329481.720809,18:38:01.720809,3696,0.45000000
1660329494.410810,18:38:14.410810,3694,0.85800000
1660329506.633812,18:38:26.633812,3692,0.67500000
1660329518.590807,18:38:38.590807,3690,0.39700000
1660329531.700807,18:38:51.700807,3688,0.98100000
1660329543.977810,18:39:03.977810,3686,0.94800000
1660329555.854813,18:39:15.854813,3684,0.50600000
1660329568.488808,18:39:28.488808,3682,0.72000000
1660329581.188807,18:39:41.188807,3680,0.98500000
1660329593.321809,18:39:53.321809,3678,0.82200000
1660329605.657810,18:40:05.657810,3676,0.56000000
1660329618.040812,18:40:18.040812,3674,0.55600000
1660329630.130807,18:40:30.130807,3672,0.20600000
1660329642.825808,18:40:42.825808,3670,0.42600000
1660329655.236810,18:40:55.236810,3668,0.41400000
1660329667.801812,18:41:07.801812,3666,0.45700000
1660329680.623812,18:41:20.623812,3664,0.83600000
1660329692.567808,18:41:32.567808,3662,0.38600000
1660329705.774807,18:41:45.774807,3660,0.90300000
1660329717.871809,18:41:57.871809,3658,0.57900000
1660329730.692810,18:42:10.692810,3656,0.83800000
1660329743.149810,18:42:23.149810,3654,0.97600000
1660329755.542812,18:42:35.542812,3652,0.78800000
1660329767.447807,18:42:47.447807,3650,0.54800000
1660329779.915808,18:42:59.915808,3648,0.69700000
1660329792.462810,18:43:12.462810,3646,0.99800000
1660329804.503814,18:43:24.503814,3644,0.57200000
1660329817.291807,18:43:37.291807,3642,0.98200000
1660329829.748808,18:43:49.748808,3640,0.99400000
1660329841.738810,18:44:01.738810,3638,0.65400000
1660329854.036812,18:44:14.036812,3636,0.55800000
1660329866.725807,18:44:26.725807,3634,0.82400000
1660329879.138807,18:44:39.138807,3632,0.86600000
1660329891.455809,18:44:51.455809,3630,0.74400000
1660329903.745811,18:45:03.745811,3628,0.50600000
1660329916.464811,18:45:16.464811,3626,0.86400000
1660329928.415808,18:45:28.415808,3624,0.38000000
1660329941.320808,18:45:41.320808,3622,0.82200000
1660329953.359811,18:45:53.359811,3620,0.45000000
1660329965.959811,18:46:05.959811,3618,0.63100000
1660329978.470808,18:46:18.470808,3616,0.80800000
1660329990.663808,18:46:30.663808,3614,0.53400000
1660330003.576807,18:46:43.576807,3612,0.94700000
1660330015.902810,18:46:55.902810,3610,0.89600000
1660330028.227810,18:47:08.227810,3608,0.69700000
1660330040.211809,18:47:20.211809,3606,0.21600000
1660330052.915807,18:47:32.915807,3604,0.51300000
1660330065.352809,18:47:45.352809,3602,0.60400000
1660330078.239809,18:47:58.239809,3600,0.99800000
1660330090.600810,18:48:10.600810,3598,0.87300000
1660330102.766807,18:48:22.766807,3596,0.69700000
1660330115.446807,18:48:35.446807,3594,0.88200000
1660330127.531809,18:48:47.531809,3592,0.48700000
1660330139.755810,18:48:59.755810,3590,0.46400000
1660330152.292812,18:49:12.292812,3588,0.49300000
1660330165.018806,18:49:25.018806,3586,0.88100000
1660330177.484808,18:49:37.484808,3584,0.85500000
1660330189.434810,18:49:49.434810,3582,0.42900000
1660330202.255810,18:50:02.255810,3580,0.81300000
1660330214.420812,18:50:14.420812,3578,0.52400000
1660330226.772807,18:50:26.772807,3576,0.29300000
1660330239.397808,18:50:39.397808,3574,0.55400000
1660330251.268810,18:50:51.268810,3572,0.08700000
1660330263.803813,18:51:03.803813,3570,0.13400000
1660330276.471806,18:51:16.471806,3568,0.35000000
1660330289.379807,18:51:29.379807,3566,0.82300000
1660330301.801807,18:51:41.801807,3564,0.96300000
1660330313.822809,18:51:53.822809,3562,0.58300000
1660330326.736809,18:52:06.736809,3560,0.98400000
1660330339.083811,18:52:19.083811,3558,0.86100000
1660330351.119806,18:52:31.119806,3556,0.49400000
1660330363.276809,18:52:43.276809,3554,0.20000000
1660330375.812811,18:52:55.812811,3552,0.38800000
1660330388.290811,18:53:08.290811,3550,0.43900000
1660330400.720807,18:53:20.720807,3548,0.44800000
1660330413.129808,18:53:33.129808,3546,0.35700000
1660330425.793808,18:53:45.793808,3544,0.58700000
1660330438.706807,18:53:58.706807,3542,0.97600000
1660330450.703811,18:54:10.703811,3540,0.52000000
1660330463.491811,18:54:23.491811,3538,0.96900000
1660330475.955807,18:54:35.955807,3536,0.88100000
1660330488.401807,18:54:48.401807,3534,0.98300000
1660330500.743810,18:55:00.743810,3532,0.74800000
1660330513.381809,18:55:13.381809,3530,0.97800000
1660330525.781811,18:55:25.781811,3528,0.82800000
1660330537.988806,18:55:37.988806,3526,0.48400000
1660330550.857807,18:55:50.857807,3524,0.97300000
1660330562.811810,18:56:02.811810,3522,0.49600000
1660330575.674809,18:56:15.674809,3520,0.88800000
1660330588.003811,18:56:28.003811,3518,0.80000000
1660330599.919808,18:56:39.919808,3516,0.41500000
1660330612.912808,18:56:52.912808,3514,0.89600000
1660330625.242808,18:57:05.242808,3512,0.73300000
1660330637.714810,18:57:17.714810,3510,0.76500000
1660330650.464810,18:57:30.464810,3508,0.93000000
1660330662.328807,18:57:42.328807,3506,0.53500000
1660330674.746808,18:57:54.746808,3504,0.56100000
1660330687.600808,18:58:07.600808,3502,0.87800000
1660330699.682810,18:58:19.682810,3500,0.45600000
1660330711.802807,18:58:31.802807,3498,0.04200000
1660330724.646806,18:58:44.646806,3496,0.53400000
1660330737.211808,18:58:57.211808,3494,0.73500000
1660330749.642810,18:59:09.642810,3492,0.70600000
1660330761.767811,18:59:21.767811,3490,0.51800000
1660330773.971807,18:59:33.971807,3488,0.27300000
1660330786.553807,18:59:46.553807,3486,0.39200000
1660330799.258808,18:59:59.258808,3484,0.71900000
1660330811.376810,19:00:11.376810,3482,0.43600000
1660330824.303810,19:00:24.303810,3480,0.97200000
1660330836.636811,19:00:36.636811,3478,0.87600000
1660330848.785807,19:00:48.785807,3476,0.51200000
1660330861.286808,19:01:01.286808,3474,0.56300000
1660330874.147809,19:01:14.147809,3472,0.99800000
1660330886.113811,19:01:26.113811,3470,0.60000000
1660330898.726811,19:01:38.726811,3468,0.80400000
1660330910.954808,19:01:50.954808,3466,0.67800000
1660330923.129809,19:02:03.129809,3464,0.25600000
1660330936.118809,19:02:16.118809,3462,0.81800000
1660330948.718811,19:02:28.718811,3460,0.75200000
1660330961.093810,19:02:41.093810,3458,0.87000000
1660330973.448808,19:02:53.448808,3456,0.58100000
1660330985.426809,19:03:05.426809,3454,0.17400000
1660330997.934809,19:03:17.934809,3452,0.21600000
1660331010.823810,19:03:30.823810,3450,0.58600000
1660331023.289810,19:03:43.289810,3448,0.73500000
1660331035.957811,19:03:55.957811,3446,0.97200000
1660331048.171806,19:04:08.171806,3444,0.83600000
1660331060.314808,19:04:20.314808,3442,0.57900000
1660331072.974809,19:04:32.974809,3440,0.96700000
1660331085.462810,19:04:45.462810,3438,0.85000000
1660331097.877812,19:04:57.877812,3436,0.84400000
1660331110.408807,19:05:10.408807,3434,0.91600000
1660331122.430809,19:05:22.430809,3432,0.44300000
1660331135.233809,19:05:35.233809,3430,0.88500000
1660331147.508811,19:05:47.508811,3428,0.53700000
1660331160.280811,19:06:00.280811,3426,0.91100000
1660331172.624807,19:06:12.624807,3424,0.62200000
1660331184.596809,19:06:24.596809,3422,0.34100000
1660331197.768807,19:06:37.768807,3420,0.96500000
1660331210.084809,19:06:50.084809,3418,0.87700000
1660331222.636809,19:07:02.636809,3416,0.74300000
1660331235.217810,19:07:15.217810,3414,0.87900000
1660331247.723813,19:07:27.723813,3412,0.88600000
1660331259.618808,19:07:39.618808,3410,0.43600000
1660331272.285809,19:07:52.285809,3408,0.64200000
1660331285.048809,19:08:05.048809,3406,0.87500000
1660331297.547810,19:08:17.547810,3404,0.99200000
1660331309.491807,19:08:29.491807,3402,0.68900000
1660331322.271807,19:08:42.271807,3400,0.99900000
1660331334.224809,19:08:54.224809,3398,0.53800000
1660331346.344812,19:09:06.344812,3396,0.35800000
1660331358.448808,19:09:18.448808,3394,0.01300000
1660331371.424807,19:09:31.424807,3392,0.40500000
1660331384.232807,19:09:44.232807,3390,0.91000000
1660331396.334810,19:09:56.334810,3388,0.61000000
1660331408.817810,19:10:08.817810,3386,0.72500000
1660331421.423811,19:10:21.423811,3384,0.98000000
1660331433.829807,19:10:33.829807,3382,0.98400000
1660331445.854810,19:10:45.854810,3380,0.53700000
1660331458.012811,19:10:58.012811,3378,0.41500000
1660331470.960811,19:11:10.960811,3376,0.83200000
1660331483.137807,19:11:23.137807,3374,0.59000000
1660331495.269809,19:11:35.269809,3372,0.27800000
1660331508.030809,19:11:48.030809,3370,0.68500000
1660331520.739810,19:12:00.739810,3368,0.87100000
1660331533.207811,19:12:13.207811,3366,0.78200000
1660331545.526806,19:12:25.526806,3364,0.69400000
1660331558.129807,19:12:38.129807,3362,0.91000000
1660331570.692808,19:12:50.692808,3360,0.94000000
1660331582.744810,19:13:02.744810,3358,0.53700000
1660331595.382811,19:13:15.382811,3356,0.66300000
1660331608.081811,19:13:28.081811,3354,0.99700000
1660331620.285808,19:13:40.285808,3352,0.70800000
1660331632.368808,19:13:52.368808,3350,0.31600000
1660331645.366808,19:14:05.366808,3348,0.90700000
1660331657.588811,19:14:17.588811,3346,0.69400000
1660331669.763806,19:14:29.763806,3344,0.58700000
1660331682.022808,19:14:42.022808,3342,0.58000000
1660331694.125810,19:14:54.125810,3340,0.15800000
1660331706.962810,19:15:06.962810,3338,0.57900000
1660331719.864811,19:15:19.864811,3336,0.90900000
1660331732.343810,19:15:32.343810,3334,0.78900000
1660331744.794807,19:15:44.794807,3332,0.71500000
1660331757.419812,19:15:57.419812,3330,0.86500000
1660331769.592809,19:16:09.592809,3328,0.47400000
1660331781.960810,19:16:21.960810,3326,0.49000000
1660331794.470811,19:16:34.470811,3324,0.70000000
1660331807.068812,19:16:47.068812,3322,0.96200000
1660331819.590807,19:16:59.590807,3320,0.98800000
1660331831.931808,19:17:11.931808,3318,0.89200000
1660331844.640809,19:17:24.640809,3316,0.70500000
1660331856.821810,19:17:36.821810,3314,0.31000000
1660331869.438811,19:17:49.438811,3312,0.47200000
1660331882.099811,19:18:02.099811,3310,0.81400000
1660331894.639806,19:18:14.639806,3308,0.89600000
1660331906.854807,19:18:26.854807,3306,0.78900000
1660331919.054810,19:18:39.054810,3304,0.35600000
1660331931.990809,19:18:51.990809,3302,0.93700000
1660331944.075806,19:19:04.075806,3300,0.64700000
1660331956.652807,19:19:16.652807,3298,0.91100000
1660331968.823809,19:19:28.823809,3296,0.81200000
1660331981.471809,19:19:41.471809,3294,0.97300000
1660331993.620811,19:19:53.620811,3292,0.64000000
1660332006.052806,19:20:06.052806,3290,0.64800000
1660332018.942810,19:20:18.942810,3288,0.88200000
1660332031.086808,19:20:31.086808,3286,0.59700000
1660332044.066808,19:20:44.066808,3284,0.99800000
1660332055.990810,19:20:55.990810,3282,0.52100000
1660332068.779811,19:21:08.779811,3280,0.85800000
1660332081.038807,19:21:21.038807,3278,0.76100000
1660332093.804809,19:21:33.804809,3276,0.97200000
1660332105.740809,19:21:45.740809,3274,0.69500000
1660332118.008811,19:21:58.008811,3272,0.55100000
1660332130.920811,19:22:10.920811,3270,0.97200000
1660332142.895807,19:22:22.895807,3268,0.51100000
1660332155.272808,19:22:35.272808,3266,0.55300000
1660332167.287807,19:22:47.287807,3264,0.27800000
1660332179.423807,19:22:59.423807,3262,0.12300000
1660332192.018807,19:23:12.018807,3260,0.27500000
1660332204.907807,19:23:24.907807,3258,0.65000000
1660332217.882807,19:23:37.882807,3256,0.95900000
1660332229.752809,19:23:49.752809,3254,0.52700000
1660332242.201810,19:24:02.201810,3252,0.52700000
1660332255.002811,19:24:15.002811,3250,0.78600000
1660332267.107807,19:24:27.107807,3248,0.45800000
1660332279.215809,19:24:39.215809,3246,0.07000000
1660332292.085808,19:24:52.085808,3244,0.50000000
1660332304.568810,19:25:04.568810,3242,0.67400000
1660332316.959811,19:25:16.959811,3240,0.60900000
1660332329.556794,19:25:29.556794,3238,0.91600000
1660332341.520808,19:25:41.520808,3236,0.46100000
1660332354.062808,19:25:54.062808,3234,0.69800000
1660332366.133810,19:26:06.133810,3232,0.41800000
1660332379.092811,19:26:19.092811,3230,0.87800000
1660332391.439812,19:26:31.439812,3228,0.92000000
1660332403.498809,19:26:43.498809,3226,0.70600000
1660332415.820810,19:26:55.820810,3224,0.61000000
1660332428.359810,19:27:08.359810,3222,0.77800000
1660332440.477808,19:27:20.477808,3220,0.41700000
1660332452.672808,19:27:32.672808,3218,0.27100000
1660332465.644809,19:27:45.644809,3216,0.78700000
1660332477.989809,19:27:57.989809,3214,0.83400000
1660332490.464811,19:28:10.464811,3212,0.73100000
1660332502.419807,19:28:22.419807,3210,0.37700000
1660332515.011808,19:28:35.011808,3208,0.57700000
1660332526.853810,19:28:46.853810,3206,0.14500000
1660332539.892809,19:28:59.892809,3204,0.81500000
1660332552.454811,19:29:12.454811,3202,0.80500000
1660332565.170812,19:29:25.170812,3200,0.95400000
1660332577.175808,19:29:37.175808,3198,0.58300000
1660332589.337809,19:29:49.337809,3196,0.32800000
1660332601.971810,19:30:01.971810,3194,0.50700000
1660332614.808810,19:30:14.808810,3192,0.92400000
1660332627.136811,19:30:27.136811,3190,0.93700000
1660332639.377807,19:30:39.377807,3188,0.62000000
1660332651.664808,19:30:51.664808,3186,0.56600000
1660332663.602810,19:31:03.602810,3184,0.08200000
1660332676.558811,19:31:16.558811,3182,0.62500000
1660332689.374812,19:31:29.374812,3180,0.97500000
1660332701.761809,19:31:41.761809,3178,0.87100000
1660332714.225807,19:31:54.225807,3176,0.92200000
1660332726.417810,19:32:06.417810,3174,0.46500000
1660332738.949810,19:32:18.949810,3172,0.62600000
1660332751.649810,19:32:31.649810,3170,0.96200000
1660332763.995807,19:32:43.995807,3168,0.76400000
1660332776.104808,19:32:56.104808,3166,0.51000000
1660332788.832808,19:33:08.832808,3164,0.77400000
1660332801.455809,19:33:21.455809,3162,0.98100000
1660332813.884811,19:33:33.884811,3160,0.91100000
1660332825.847807,19:33:45.847807,3158,0.43500000
1660332838.084809,19:33:58.084809,3156,0.26200000
1660332850.559810,19:34:10.559810,3154,0.26800000
1660332863.583809,19:34:23.583809,3152,0.71100000
1660332876.257809,19:34:36.257809,3150,0.93300000
1660332888.245796,19:34:48.245796,3148,0.63100000
1660332901.039807,19:35:01.039807,3146,0.97400000
1660332913.484808,19:35:13.484808,3144,0.92500000
1660332925.602810,19:35:25.602810,3142,0.74300000
1660332938.138811,19:35:38.138811,3140,0.79000000
1660332950.473812,19:35:50.473812,3138,0.74000000
1660332962.841807,19:36:02.841807,3136,0.88300000
1660332974.945809,19:36:14.945809,3134,0.60800000
1660332987.850810,19:36:27.850810,3132,0.97900000
1660332999.707812,19:36:39.707812,3130,0.61200000
1660333012.455807,19:36:52.455807,3128,0.83600000
1660333025.133807,19:37:05.133807,3126,0.98100000
1660333037.017809,19:37:17.017809,3124,0.53200000
1660333049.775809,19:37:29.775809,3122,0.95100000
1660333061.942812,19:37:41.942812,3120,0.73900000
1660333074.336808,19:37:54.336808,3118,0.65200000
1660333087.099807,19:38:07.099807,3116,0.99200000
1660333099.210808,19:38:19.210808,3114,0.73300000
1660333111.278811,19:38:31.278811,3112,0.45800000
1660333123.337808,19:38:43.337808,3110,0.08400000
1660333135.997809,19:38:55.997809,3108,0.30900000
1660333148.740808,19:39:08.740808,3106,0.56200000
1660333161.196809,19:39:21.196809,3104,0.52200000
1660333173.656810,19:39:33.656810,3102,0.68300000
1660333186.225811,19:39:46.225811,3100,0.78300000
1660333198.373808,19:39:58.373808,3098,0.59500000
1660333210.711809,19:40:10.711809,3096,0.47600000
1660333223.645808,19:40:23.645808,3094,0.99100000
1660333235.626811,19:40:35.626811,3092,0.58100000
1660333248.401810,19:40:48.401810,3090,0.99000000
1660333260.498807,19:41:00.498807,3088,0.68900000
1660333272.614808,19:41:12.614808,3086,0.28100000
1660333285.527809,19:41:25.527809,3084,0.75100000
1660333298.002809,19:41:38.002809,3082,0.78000000
1660333310.613809,19:41:50.613809,3080,0.85900000
1660333322.825806,19:42:02.825806,3078,0.60300000
1660333335.668807,19:42:15.668807,3076,0.97700000

