,,,Trigger SOV_GunStart Applied Dither
Time,Time,Shot,Value (Seconds)
1660322278.012801,16:37:58.012801,4853,0.92700000
1660322290.057801,16:38:10.057801,4851,0.52500000
1660322302.694801,16:38:22.694801,4849,0.77900000
1660322315.170801,16:38:35.170801,4847,0.97000000
1660322327.601801,16:38:47.601801,4845,0.80900000
1660322339.890801,16:38:59.890801,4843,0.50700000
1660322352.744801,16:39:12.744801,4841,0.93500000
1660322364.656801,16:39:24.656801,4839,0.52600000
1660322376.946801,16:39:36.946801,4837,0.27800000
1660322389.610801,16:39:49.610801,4835,0.39500000
1660322402.491801,16:40:02.491801,4833,0.79200000
1660322414.673801,16:40:14.673801,4831,0.44100000
1660322426.902801,16:40:26.902801,4829,0.09200000
1660322439.700801,16:40:39.700801,4827,0.54400000
1660322452.761801,16:40:52.761801,4825,0.96300000
1660322464.763801,16:41:04.763801,4823,0.66800000
1660322477.583801,16:41:17.583801,4821,0.86600000
1660322490.089801,16:41:30.089801,4819,0.92500000
1660322502.638801,16:41:42.638801,4817,0.88900000
1660322514.912801,16:41:54.912801,4815,0.72100000
1660322527.172801,16:42:07.172801,4813,0.55000000
1660322539.444801,16:42:19.444801,4811,0.47900000
1660322552.194801,16:42:32.194801,4809,0.71900000
1660322564.915801,16:42:44.915801,4807,0.98900000
1660322577.023801,16:42:57.023801,4805,0.57300000
1660322590.049801,16:43:10.049801,4803,0.95500000
1660322602.611801,16:43:22.611801,4801,0.99900000
1660322615.143801,16:43:35.143801,4799,0.91300000
1660322627.017801,16:43:47.017801,4797,0.48400000
1660322639.999801,16:43:59.999801,4795,0.83600000
1660322652.588801,16:44:12.588801,4793,0.93000000
1660322664.886801,16:44:24.886801,4791,0.75500000
1660322676.909801,16:44:36.909801,4789,0.36500000
1660322689.881801,16:44:49.881801,4787,0.89300000
1660322702.505801,16:45:02.505801,4785,0.88600000
1660322714.829801,16:45:14.829801,4783,0.89900000
1660322727.463801,16:45:27.463801,4781,1.00000000
1660322739.940801,16:45:39.940801,4779,0.63900000
1660322751.726801,16:45:51.726801,4777,0.38700000
1660322764.097801,16:46:04.097801,4775,0.14800000
1660322776.584801,16:46:16.584801,4773,0.37700000
1660322789.195801,16:46:29.195801,4771,0.58000000
1660322802.021801,16:46:42.021801,4769,0.89900000
1660322814.085801,16:46:54.085801,4767,0.49300000
1660322826.185801,16:47:06.185801,4765,0.30900000
1660322838.738801,16:47:18.738801,4763,0.43700000
1660322851.560801,16:47:31.560801,4761,0.89800000
1660322863.709801,16:47:43.709801,4759,0.54000000
1660322876.401801,16:47:56.401801,4757,0.80700000
1660322888.788801,16:48:08.788801,4755,0.77300000
1660322901.439801,16:48:21.439801,4753,0.88400000
1660322913.852801,16:48:33.852801,4751,0.75600000
1660322926.339801,16:48:46.339801,4749,0.71400000
1660322938.764801,16:48:58.764801,4747,0.77500000
1660322950.923801,16:49:10.923801,4745,0.37900000
1660322963.200801,16:49:23.200801,4743,0.12700000
1660322975.655801,16:49:35.655801,4741,0.20400000
1660322988.364801,16:49:48.364801,4739,0.62800000
1660323000.607801,16:50:00.607801,4737,0.37700000
1660323013.188801,16:50:13.188801,4735,0.74200000
1660323025.382801,16:50:25.382801,4733,0.30100000
1660323038.200801,16:50:38.200801,4731,0.40600000
1660323050.843801,16:50:50.843801,4729,0.73100000
1660323063.496801,16:51:03.496801,4727,0.95900000
1660323076.004801,16:51:16.004801,4725,0.78700000
1660323088.115801,16:51:28.115801,4723,0.34300000
1660323101.020801,16:51:41.020801,4721,0.84500000
1660323113.015801,16:51:53.015801,4719,0.50200000
1660323126.075801,16:52:06.075801,4717,0.90000000
1660323138.399801,16:52:18.399801,4715,0.84100000
1660323150.781801,16:52:30.781801,4713,0.75400000
1660323163.214801,16:52:43.214801,4711,0.97500000
1660323175.257801,16:52:55.257801,4709,0.63400000
1660323188.070801,16:53:08.070801,4707,0.99200000
1660323199.960801,16:53:19.960801,4705,0.56000000
1660323212.501801,16:53:32.501801,4703,0.64000000
1660323225.196801,16:53:45.196801,4701,0.78000000
1660323237.312801,16:53:57.312801,4699,0.48400000
1660323250.229801,16:54:10.229801,4697,0.90400000
1660323262.403801,16:54:22.403801,4695,0.44300000
1660323275.068801,16:54:35.068801,4693,0.72900000
1660323287.809801,16:54:47.809801,4691,0.88200000
1660323299.835801,16:54:59.835801,4689,0.61200000
1660323312.106801,16:55:12.106801,4687,0.43300000
1660323324.289801,16:55:24.289801,4685,0.24900000
1660323337.276801,16:55:37.276801,4683,0.79800000
1660323349.749801,16:55:49.749801,4681,0.82500000
1660323362.157801,16:56:02.157801,4679,0.79200000
1660323374.418801,16:56:14.418801,4677,0.56000000
1660323386.566801,16:56:26.566801,4675,0.30100000
1660323399.256801,16:56:39.256801,4673,0.47000000
1660323411.866801,16:56:51.866801,4671,0.53000000
1660323424.546801,16:57:04.546801,4669,0.77800000
1660323436.616801,16:57:16.616801,4667,0.43200000
1660323448.945801,16:57:28.945801,4665,0.28600000
1660323461.578801,16:57:41.578801,4663,0.58200000
1660323473.623801,16:57:53.623801,4661,0.15300000
1660323486.525801,16:58:06.525801,4659,0.59500000
1660323499.037801,16:58:19.037801,4657,0.53200000
1660323511.159801,16:58:31.159801,4655,0.40700000
1660323523.157801,16:58:43.157801,4653,0.07100000
1660323535.848801,16:58:55.848801,4651,0.20000000
1660323549.049801,16:59:09.049801,4649,0.77800000
1660323560.856801,16:59:20.856801,4647,0.30300000
1660323573.815801,16:59:33.815801,4645,0.69800000
1660323586.551801,16:59:46.551801,4643,0.99900000
1660323598.819801,16:59:58.819801,4641,1.00000000
1660323611.151801,17:00:11.151801,4639,0.62300000
1660323623.654801,17:00:23.654801,4637,0.77900000
1660323636.064801,17:00:36.064801,4635,0.97900000
1660323648.326801,17:00:48.326801,4633,0.82100000
1660323660.423801,17:01:00.423801,4631,0.39000000
1660323672.519801,17:01:12.519801,4629,0.07900000
1660323685.184801,17:01:25.184801,4627,0.39200000
1660323697.646801,17:01:37.646801,4625,0.36500000
1660323710.100801,17:01:50.100801,4623,0.34600000
1660323722.995801,17:02:02.995801,4621,0.72100000
1660323735.612801,17:02:15.612801,4619,0.84700000
1660323748.045801,17:02:28.045801,4617,0.90600000
1660323760.295801,17:02:40.295801,4615,0.65300000
1660323772.628801,17:02:52.628801,4613,0.38500000
1660323785.531801,17:03:05.531801,4611,0.83300000
1660323797.477801,17:03:17.477801,4609,0.42400000
1660323809.574801,17:03:29.574801,4607,0.27800000
1660323822.542801,17:03:42.542801,4605,0.74800000
1660323835.162801,17:03:55.162801,4603,0.78600000
1660323847.962801,17:04:07.962801,4601,0.99600000
1660323860.210801,17:04:20.210801,4599,0.89800000
1660323872.161801,17:04:32.161801,4597,0.45600000
1660323884.691801,17:04:44.691801,4595,0.48700000
1660323897.595801,17:04:57.595801,4593,0.75600000
1660323909.628801,17:05:09.628801,4591,0.27200000
1660323922.636801,17:05:22.636801,4589,0.73100000
1660323935.338801,17:05:35.338801,4587,0.83700000
1660323947.626801,17:05:47.626801,4585,0.74200000
1660323959.997801,17:05:59.997801,4583,0.61600000
1660323972.187801,17:06:12.187801,4581,0.37500000
1660323985.067801,17:06:25.067801,4579,0.91000000
1660323996.946801,17:06:36.946801,4577,0.53400000
1660324009.215801,17:06:49.215801,4575,0.29300000
1660324021.267801,17:07:01.267801,4573,0.15700000
1660324033.980801,17:07:13.980801,4571,0.49400000
1660324046.728801,17:07:26.728801,4569,0.88500000
1660324058.901801,17:07:38.901801,4567,0.57900000
1660324071.486801,17:07:51.486801,4565,0.68600000
1660324084.002801,17:08:04.002801,4563,0.88700000
1660324096.519801,17:08:16.519801,4561,0.93200000
1660324108.970801,17:08:28.970801,4559,0.98600000
1660324121.084801,17:08:41.084801,4557,0.59900000
1660324133.475801,17:08:53.475801,4555,0.29500000
1660324145.999801,17:09:05.999801,4553,0.57300000
1660324158.452801,17:09:18.452801,4551,0.38000000
1660324170.644801,17:09:30.644801,4549,0.20400000
1660324183.444801,17:09:43.444801,4547,0.63200000
1660324196.028801,17:09:56.028801,4545,0.69000000
1660324208.816801,17:10:08.816801,4543,0.92900000
1660324221.278801,17:10:21.278801,4541,0.89400000
1660324233.544801,17:10:33.544801,4539,0.61900000
1660324245.536801,17:10:45.536801,4537,0.14100000
1660324257.760801,17:10:57.760801,4535,0.07600000
1660324270.916801,17:11:10.916801,4533,0.62900000
1660324283.822801,17:11:23.822801,4531,0.93800000
1660324296.104801,17:11:36.104801,4529,0.65800000
1660324308.210801,17:11:48.210801,4527,0.24600000
1660324321.015801,17:12:01.015801,4525,0.64600000
1660324333.533801,17:12:13.533801,4523,0.76600000
1660324346.020801,17:12:26.020801,4521,0.93600000
1660324358.497801,17:12:38.497801,4519,0.82700000
1660324370.513801,17:12:50.513801,4517,0.46200000
1660324382.613801,17:13:02.613801,4515,0.05800000
1660324395.103801,17:13:15.103801,4513,0.20000000
1660324407.468801,17:13:27.468801,4511,0.11900000
1660324420.486801,17:13:40.486801,4509,0.73200000
1660324433.255801,17:13:53.255801,4507,0.98100000
1660324445.444801,17:14:05.444801,4505,0.71000000
1660324457.852801,17:14:17.852801,4503,0.73000000
1660324470.345801,17:14:30.345801,4501,0.66400000
1660324483.030801,17:14:43.030801,4499,0.81100000
1660324494.903801,17:14:54.903801,4497,0.34000000
1660324507.921801,17:15:07.921801,4495,0.75000000
1660324520.373801,17:15:20.373801,4493,0.56800000
1660324533.350801,17:15:33.350801,4491,0.88600000
1660324545.585801,17:15:45.585801,4489,0.90900000
1660324557.898801,17:15:57.898801,4487,0.59800000
1660324570.687801,17:16:10.687801,4485,0.97400000
1660324582.796801,17:16:22.796801,4483,0.74900000
1660324595.530801,17:16:35.530801,4481,0.96800000
1660324607.829801,17:16:47.829801,4479,0.58500000
1660324619.891801,17:16:59.891801,4477,0.13300000
1660324632.764801,17:17:12.764801,4475,0.55000000
1660324645.667801,17:17:25.667801,4473,0.88300000
1660324658.118801,17:17:38.118801,4471,0.89300000
1660324670.351801,17:17:50.351801,4469,0.68400000
1660324682.633801,17:18:02.633801,4467,0.60600000
1660324695.430801,17:18:15.430801,4465,0.86300000
1660324707.190801,17:18:27.190801,4463,0.44000000
1660324719.702801,17:18:39.702801,4461,0.45100000
1660324731.970801,17:18:51.970801,4459,0.33500000
1660324744.703801,17:19:04.703801,4457,0.44000000
1660324757.418801,17:19:17.418801,4455,0.72200000
1660324769.704801,17:19:29.704801,4453,0.56600000
1660324782.424801,17:19:42.424801,4451,0.92600000
1660324794.451801,17:19:54.451801,4449,0.55700000
1660324806.638801,17:20:06.638801,4447,0.31800000
1660324818.919801,17:20:18.919801,4445,0.23700000
1660324831.782801,17:20:31.782801,4443,0.42800000
1660324844.767801,17:20:44.767801,4441,0.88000000
1660324856.960801,17:20:56.960801,4439,0.66000000
1660324869.281801,17:21:09.281801,4437,0.40300000
1660324881.365801,17:21:21.365801,4435,0.06600000
1660324894.237801,17:21:34.237801,4433,0.40000000
1660324906.691801,17:21:46.691801,4431,0.56100000
1660324919.270801,17:21:59.270801,4429,0.58900000
1660324931.550801,17:22:11.550801,4427,0.56700000
1660324943.920801,17:22:23.920801,4425,0.26400000
1660324956.877801,17:22:36.877801,4423,0.63800000
1660324969.302801,17:22:49.302801,4421,0.74800000
1660324981.852801,17:23:01.852801,4419,0.98400000
1660324994.526801,17:23:14.526801,4417,0.86800000
1660325006.972801,17:23:26.972801,4415,0.86800000
1660325019.586801,17:23:39.586801,4413,0.86000000
1660325031.718801,17:23:51.718801,4411,0.73300000
1660325043.850801,17:24:03.850801,4409,0.25300000
1660325056.751801,17:24:16.751801,4407,0.77400000
1660325069.378801,17:24:29.378801,4405,0.99400000
1660325081.218801,17:24:41.218801,4403,0.57300000
1660325094.164801,17:24:54.164801,4401,0.99100000
1660325106.161801,17:25:06.161801,4399,0.70400000
1660325118.412801,17:25:18.412801,4397,0.57500000
1660325130.982801,17:25:30.982801,4395,0.80600000
1660325143.021801,17:25:43.021801,4393,0.40000000
1660325155.240801,17:25:55.240801,4391,0.35000000
1660325167.945801,17:26:07.945801,4389,0.47200000
1660325180.736801,17:26:20.736801,4387,0.90000000
1660325192.897801,17:26:32.897801,4385,0.51400000
1660325205.669801,17:26:45.669801,4383,0.81500000
1660325218.253801,17:26:58.253801,4381,0.88000000
1660325230.847801,17:27:10.847801,4379,0.90200000
1660325242.778801,17:27:22.778801,4377,0.66400000
1660325254.788801,17:27:34.788801,4375,0.18000000
1660325267.451801,17:27:47.451801,4373,0.56500000
1660325280.172801,17:28:00.172801,4371,0.75500000
1660325292.961801,17:28:12.961801,4369,0.97300000
1660325305.341801,17:28:25.341801,4367,0.79600000
1660325317.557801,17:28:37.557801,4365,0.74300000
1660325329.576801,17:28:49.576801,4363,0.41700000
1660325342.481801,17:29:02.481801,4361,0.97900000
1660325354.875801,17:29:14.875801,4359,0.88200000
1660325367.165801,17:29:27.165801,4357,0.69200000
1660325379.288801,17:29:39.288801,4355,0.37200000
1660325392.080801,17:29:52.080801,4353,0.68600000
1660325404.644801,17:30:04.644801,4351,0.78500000
1660325417.102801,17:30:17.102801,4349,0.70400000
1660325429.325801,17:30:29.325801,4347,0.58200000
1660325441.851801,17:30:41.851801,4345,0.69500000
1660325454.579801,17:30:54.579801,4343,0.86400000
1660325466.860801,17:31:06.860801,4341,0.54500000
1660325479.602801,17:31:19.602801,4339,0.96200000
1660325491.891801,17:31:31.891801,4337,0.52000000
1660325504.494801,17:31:44.494801,4335,0.78100000
1660325517.209801,17:31:57.209801,4333,0.98100000
1660325529.200801,17:32:09.200801,4331,0.50600000
1660325541.318801,17:32:21.318801,4329,0.27800000
1660325554.115801,17:32:34.115801,4327,0.58200000
1660325566.639801,17:32:46.639801,4325,0.65000000
1660325578.716801,17:32:58.716801,4323,0.39900000
1660325591.552801,17:33:11.552801,4321,0.89900000
1660325603.364801,17:33:23.364801,4319,0.47500000
1660325615.582801,17:33:35.582801,4317,0.08800000
1660325628.564801,17:33:48.564801,4315,0.73700000
1660325640.814801,17:34:00.814801,4313,0.44200000
1660325653.231801,17:34:13.231801,4311,0.44800000
1660325665.958801,17:34:25.958801,4309,0.63600000
1660325678.280801,17:34:38.280801,4307,0.51300000
1660325690.549801,17:34:50.549801,4305,0.40500000
1660325703.181801,17:35:03.181801,4303,0.54000000
1660325715.862801,17:35:15.862801,4301,0.83500000
1660325728.310801,17:35:28.310801,4299,0.76900000
1660325740.245801,17:35:40.245801,4297,0.28500000
1660325753.146801,17:35:53.146801,4295,0.64700000
1660325765.629801,17:36:05.629801,4293,0.67100000
1660325778.585801,17:36:18.585801,4291,0.94900000
1660325791.010801,17:36:31.010801,4289,0.86700000
1660325803.326801,17:36:43.326801,4287,0.57800000
1660325815.959801,17:36:55.959801,4285,0.90300000
1660325827.984801,17:37:07.984801,4283,0.53300000
1660325840.852801,17:37:20.852801,4281,0.95300000
1660325853.331801,17:37:33.331801,4279,0.74600000
1660325865.408801,17:37:45.408801,4277,0.37900000
1660325878.111801,17:37:58.111801,4275,0.77800000
1660325890.707801,17:38:10.707801,4273,0.91000000
1660325903.294801,17:38:23.294801,4271,0.80000000
1660325915.113801,17:38:35.113801,4269,0.38500000
1660325928.109801,17:38:48.109801,4267,0.79500000
1660325940.383801,17:39:00.383801,4265,0.79900000
1660325952.945801,17:39:12.945801,4263,0.94700000
1660325965.409801,17:39:25.409801,4261,0.86300000
1660325977.786801,17:39:37.786801,4259,0.89900000
1660325990.147801,17:39:50.147801,4257,0.71700000
1660326002.821801,17:40:02.821801,4255,0.97800000
1660326015.067801,17:40:15.067801,4253,0.73000000
1660326027.183801,17:40:27.183801,4251,0.70900000
1660326039.874801,17:40:39.874801,4249,0.92400000
1660326051.756801,17:40:51.756801,4247,0.57100000
1660326064.543801,17:41:04.543801,4245,0.95300000
1660326076.395801,17:41:16.395801,4243,0.50600000
1660326089.230801,17:41:29.230801,4241,0.95500000
1660326101.658801,17:41:41.658801,4239,0.83200000
1660326113.942801,17:41:53.942801,4237,0.70000000
1660326126.513801,17:42:06.513801,4235,0.87100000
1660326139.087801,17:42:19.087801,4233,0.90600000
1660326151.696801,17:42:31.696801,4231,0.84400000
1660326163.548801,17:42:43.548801,4229,0.36600000
1660326176.232801,17:42:56.232801,4227,0.71900000
1660326188.679801,17:43:08.679801,4225,0.65200000
1660326200.856801,17:43:20.856801,4223,0.29900000
1660326213.810801,17:43:33.810801,4221,0.81900000
1660326226.120801,17:43:46.120801,4219,0.89100000
1660326238.265801,17:43:58.265801,4217,0.55500000
1660326250.093801,17:44:10.093801,4215,0.14700000
1660326263.005801,17:44:23.005801,4213,0.35600000
1660326275.569801,17:44:35.569801,4211,0.56900000
1660326287.859801,17:44:47.859801,4209,0.27200000
1660326300.724801,17:45:00.724801,4207,0.74400000
1660326313.413801,17:45:13.413801,4205,0.93700000
1660326325.665801,17:45:25.665801,4203,0.69800000
1660326338.467801,17:45:38.467801,4201,0.99900000
1660326350.706801,17:45:50.706801,4199,0.94700000
1660326362.855801,17:46:02.855801,4197,0.56100000
1660326375.417801,17:46:15.417801,4195,0.75500000
1660326387.913801,17:46:27.913801,4193,0.73100000
1660326400.400801,17:46:40.400801,4191,0.77300000
1660326412.870801,17:46:52.870801,4189,0.66500000
1660326425.035801,17:47:05.035801,4187,0.54800000
1660326437.835801,17:47:17.835801,4185,0.89500000
1660326449.858801,17:47:29.858801,4183,0.41100000
1660326462.839801,17:47:42.839801,4181,0.86900000
1660326474.949801,17:47:54.949801,4179,0.52600000
1660326487.557801,17:48:07.557801,4177,0.64300000
1660326500.198801,17:48:20.198801,4175,0.97600000
1660326512.250801,17:48:32.250801,4173,0.56700000
1660326524.496801,17:48:44.496801,4171,0.26900000
1660326537.208801,17:48:57.208801,4169,0.48000000
1660326549.809801,17:49:09.809801,4167,0.76200000
1660326561.975801,17:49:21.975801,4165,0.51300000
1660326574.853801,17:49:34.853801,4163,0.93300000
1660326587.495801,17:49:47.495801,4161,0.96000000
1660326599.669801,17:49:59.669801,4159,0.67000000
1660326612.141801,17:50:12.141801,4157,0.88400000
1660326624.614801,17:50:24.614801,4155,0.97700000
1660326636.853801,17:50:36.853801,4153,0.76900000
1660326649.036801,17:50:49.036801,4151,0.31900000
1660326661.522801,17:51:01.522801,4149,0.47700000
1660326674.092801,17:51:14.092801,4147,0.74600000
1660326686.303801,17:51:26.303801,4145,0.64600000
1660326698.733801,17:51:38.733801,4143,0.52500000
1660326711.324801,17:51:51.324801,4141,0.57300000
1660326723.767801,17:52:03.767801,4139,0.76900000
1660326736.144801,17:52:16.144801,4137,0.61300000
1660326748.895801,17:52:28.895801,4135,0.97600000
1660326760.733801,17:52:40.733801,4133,0.53600000
1660326773.200801,17:52:53.200801,4131,0.44700000
1660326785.153801,17:53:05.153801,4129,0.06500000
1660326797.877801,17:53:17.877801,4127,0.51800000
1660326810.937801,17:53:30.937801,4125,0.92100000
1660326823.074801,17:53:43.074801,4123,0.52900000
1660326835.925801,17:53:55.925801,4121,0.85200000
1660326848.255801,17:54:08.255801,4119,0.77500000
1660326860.874801,17:54:20.874801,4117,0.47700000
1660326873.044801,17:54:33.044801,4115,0.34200000
1660326885.936801,17:54:45.936801,4113,0.54200000
1660326898.564801,17:54:58.564801,4111,0.80800000
1660326910.880801,17:55:10.880801,4109,0.62900000
1660326923.535801,17:55:23.535801,4107,0.75800000
1660326935.899801,17:55:35.899801,4105,0.76100000
1660326947.902801,17:55:47.902801,4103,0.37900000
1660326960.537801,17:56:00.537801,4101,0.55500000
1660326972.536801,17:56:12.536801,4099,0.10800000
1660326985.168801,17:56:25.168801,4097,0.46300000
1660326997.351801,17:56:37.351801,4095,0.21600000
1660327010.432801,17:56:50.432801,4093,0.75700000
1660327022.763801,17:57:02.763801,4091,0.78800000
1660327034.877801,17:57:14.877801,4089,0.44400000
1660327047.600801,17:57:27.600801,4087,0.91600000
1660327059.578801,17:57:39.578801,4085,0.46100000
1660327072.507801,17:57:52.507801,4083,0.77700000
1660327084.942801,17:58:04.942801,4081,0.69300000
1660327097.129801,17:58:17.129801,4079,0.34000000
1660327109.894801,17:58:29.894801,4077,0.68000000
1660327122.181801,17:58:42.181801,4075,0.40200000
1660327134.678801,17:58:54.678801,4073,0.49600000
1660327147.241801,17:59:07.241801,4071,0.70900000
1660327159.734801,17:59:19.734801,4069,0.68200000
1660327172.197801,17:59:32.197801,4067,0.75500000
1660327184.525801,17:59:44.525801,4065,0.63700000
1660327197.358801,17:59:57.358801,4063,0.97200000
1660327209.393801,18:00:09.393801,4061,0.67600000
1660327221.597801,18:00:21.597801,4059,0.52200000
1660327233.531801,18:00:33.531801,4057,0.03700000
1660327246.593801,18:00:46.593801,4055,0.64100000
1660327258.662801,18:00:58.662801,4053,0.28100000
1660327270.990801,18:01:10.990801,4051,0.40900000
1660327284.071801,18:01:24.071801,4049,0.99400000
1660327296.074801,18:01:36.074801,4047,0.58800000
1660327308.895801,18:01:48.895801,4045,0.85600000
1660327321.356801,18:02:01.356801,4043,0.82500000
1660327333.885801,18:02:13.885801,4041,0.96800000
1660327345.813801,18:02:25.813801,4039,0.52700000
1660327358.434801,18:02:38.434801,4037,0.42600000
1660327370.568801,18:02:50.568801,4035,0.17400000
1660327383.677801,18:03:03.677801,4033,0.78900000
1660327395.841801,18:03:15.841801,4031,0.68700000
1660327408.395801,18:03:28.395801,4029,0.79700000
1660327420.558801,18:03:40.558801,4027,0.40600000
1660327433.268801,18:03:53.268801,4025,0.67600000
1660327445.764801,18:04:05.764801,4023,0.89700000
1660327457.859801,18:04:17.859801,4021,0.51700000
1660327470.692801,18:04:30.692801,4019,0.83800000
1660327482.955801,18:04:42.955801,4017,0.56500000
1660327495.191801,18:04:55.191801,4015,0.47500000
1660327507.640801,18:05:07.640801,4013,0.39900000
1660327520.303801,18:05:20.303801,4011,0.56000000
1660327533.130801,18:05:33.130801,4009,0.93200000
1660327545.342801,18:05:45.342801,4007,0.99100000
1660327557.411801,18:05:57.411801,4005,0.54000000
1660327570.212801,18:06:10.212801,4003,0.94500000
1660327582.722801,18:06:22.722801,4001,0.94800000
1660327594.669801,18:06:34.669801,3999,0.51600000
1660327607.006801,18:06:47.006801,3997,0.34900000
1660327619.568801,18:06:59.568801,3995,0.50100000
1660327632.462801,18:07:12.462801,3993,0.88300000
1660327644.784801,18:07:24.784801,3991,0.69200000
1660327656.770801,18:07:36.770801,3989,0.21200000
1660327669.328801,18:07:49.328801,3987,0.53400000
1660327681.783801,18:08:01.783801,3985,0.52400000
1660327694.523801,18:08:14.523801,3983,0.55600000
1660327706.894801,18:08:26.894801,3981,0.68500000
1660327719.341801,18:08:39.341801,3979,0.62400000
1660327732.172801,18:08:52.172801,3977,0.90000000
1660327744.179801,18:09:04.179801,3975,0.60600000
1660327756.218801,18:09:16.218801,3973,0.21400000
1660327769.167801,18:09:29.167801,3971,0.78400000
1660327781.586801,18:09:41.586801,3969,0.56400000
1660327794.312801,18:09:54.312801,3967,0.78600000
1660327806.930801,18:10:06.930801,3965,0.84500000
1660327818.985801,18:10:18.985801,3963,0.47700000
1660327831.835801,18:10:31.835801,3961,0.88900000
1660327844.183801,18:10:44.183801,3959,0.80200000
1660327856.843801,18:10:56.843801,3957,0.98200000
1660327868.798801,18:11:08.798801,3955,0.57000000
1660327881.190801,18:11:21.190801,3953,0.45100000
1660327894.055801,18:11:34.055801,3951,0.99100000
1660327906.086801,18:11:46.086801,3949,0.51700000
1660327918.478801,18:11:58.478801,3947,0.55600000
1660327930.736801,18:12:10.736801,3945,0.22600000
1660327943.285801,18:12:23.285801,3943,0.40000000
1660327955.389801,18:12:35.389801,3941,0.16700000
1660327968.314801,18:12:48.314801,3939,0.56700000
1660327981.091801,18:13:01.091801,3937,0.87600000
1660327993.165801,18:13:13.165801,3935,0.57900000
1660328005.689801,18:13:25.689801,3933,0.52200000
1660328017.842801,18:13:37.842801,3931,0.32500000
1660328030.286801,18:13:50.286801,3929,0.37900000
1660328042.532801,18:14:02.532801,3927,0.03000000
1660328055.295801,18:14:15.295801,3925,0.51100000
1660328067.799801,18:14:27.799801,3923,0.73800000
1660328080.738801,18:14:40.738801,3921,0.97200000
1660328092.873801,18:14:52.873801,3919,0.87600000
1660328104.971801,18:15:04.971801,3917,0.40100000
1660328117.393801,18:15:17.393801,3915,0.59700000
1660328129.950801,18:15:29.950801,3913,0.54900000
1660328142.772801,18:15:42.772801,3911,0.85700000
1660328154.987801,18:15:54.987801,3909,0.75200000
1660328167.613801,18:16:07.613801,3907,0.80800000
1660328180.070801,18:16:20.070801,3905,0.93200000
1660328192.186801,18:16:32.186801,3903,0.48100000
1660328205.005801,18:16:45.005801,3901,0.74300000
1660328217.523801,18:16:57.523801,3899,0.95600000
1660328229.920801,18:17:09.920801,3897,0.65000000
1660328241.963801,18:17:21.963801,3895,0.36000000
1660328255.100801,18:17:35.100801,3893,0.96600000
1660328267.325801,18:17:47.325801,3891,0.85700000
1660328279.491801,18:17:59.491801,3889,0.56900000
1660328292.192801,18:18:12.192801,3887,0.98900000
1660328304.759801,18:18:24.759801,3885,0.99000000
1660328316.784801,18:18:36.784801,3883,0.67500000
1660328329.592801,18:18:49.592801,3881,0.99400000
1660328341.969801,18:19:01.969801,3879,0.83500000
1660328354.154801,18:19:14.154801,3877,0.53000000
1660328366.632801,18:19:26.632801,3875,0.62700000
1660328378.889801,18:19:38.889801,3873,0.46400000
1660328391.601801,18:19:51.601801,3871,0.78800000
1660328403.926801,18:20:03.926801,3869,0.53700000
1660328415.977801,18:20:15.977801,3867,0.16500000
1660328428.974801,18:20:28.974801,3865,0.42200000
1660328442.023801,18:20:42.023801,3863,0.89700000
1660328454.329801,18:20:54.329801,3861,0.91100000
1660328466.361801,18:21:06.361801,3859,0.50000000
1660328479.200801,18:21:19.200801,3857,0.86000000
1660328491.642801,18:21:31.642801,3855,0.79800000
1660328503.614801,18:21:43.614801,3853,0.33300000
1660328516.267801,18:21:56.267801,3851,0.53600000
1660328529.160801,18:22:09.160801,3849,0.98300000
1660328541.284801,18:22:21.284801,3847,0.69000000
1660328553.417801,18:22:33.417801,3845,0.59100000
1660328565.998801,18:22:45.998801,3843,0.77200000
1660328578.698801,18:22:58.698801,3841,0.93800000
1660328591.207801,18:23:11.207801,3839,0.84400000
1660328603.285801,18:23:23.285801,3837,0.67900000
1660328616.027801,18:23:36.027801,3835,0.93900000
1660328628.202801,18:23:48.202801,3833,0.55300000
1660328640.863801,18:24:00.863801,3831,0.68600000
1660328653.372801,18:24:13.372801,3829,0.65300000
1660328665.951801,18:24:25.951801,3827,0.66700000
1660328678.131801,18:24:38.131801,3825,0.43600000
1660328690.393801,18:24:50.393801,3823,0.16200000
1660328703.389801,18:25:03.389801,3821,0.85900000
1660328715.693801,18:25:15.693801,3819,0.66100000
1660328728.264801,18:25:28.264801,3817,0.90500000
1660328740.160801,18:25:40.160801,3815,0.48600000
1660328752.987801,18:25:52.987801,3813,0.84500000
1660328765.220801,18:26:05.220801,3811,0.50000000
1660328777.854801,18:26:17.854801,3809,0.69100000
1660328790.848801,18:26:30.848801,3807,0.99900000
1660328802.654801,18:26:42.654801,3805,0.51500000
1660328815.520801,18:26:55.520801,3803,0.99500000
1660328828.121801,18:27:08.121801,3801,0.99500000
1660328840.449801,18:27:20.449801,3799,0.77900000
1660328852.737801,18:27:32.737801,3797,0.65900000
1660328865.079801,18:27:45.079801,3795,0.62900000
1660328877.089801,18:27:57.089801,3793,0.33000000
1660328890.111802,18:28:10.111802,3791,0.80600000
1660328902.421801,18:28:22.421801,3789,0.70800000
1660328914.766801,18:28:34.766801,3787,0.92700000
1660328927.106801,18:28:47.106801,3785,0.59000000
1660328939.186801,18:28:59.186801,3783,0.27500000
